_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
208.84619,1500000,0.00095761474,24.0,-3.6406524267057986e-05,-8.311646324743895,1.1760454767862496,0.999999998898044,1,330.59,0.2,8685.028,0.00027764903,1.0605621,1.6777581,0.051418394
111.35101733333333,1500000,0.0028244744,24.0,0.971770296821021,-12.24832302275646,2.6418846635449476,0.9999999980037748,2,348.36,0.2,2148.4563,7.36082e-05,1.029728,1.6824839,0.059333414
79.293034,1500000,0.0046314024,24.0,2.4181446838981016,-5.198899501075553,4.974600369747988,0.9999999964623872,3,366.21,0.2,635.596,6.8297486e-05,0.87333864,1.6494398,0.18186869
79.16664,1500000,0.00692724,24.0,1.6820197782758461,-3.852751832327118,4.21551050919899,0.9999999970819541,5,385.02,0.2,1939.713,0.00033411558,0.9304038,1.6653221,0.13080719
79.568108,1500000,0.008869533,24.0,1.2140430390184018,-5.341432437131011,3.5913485439774115,0.9999999974064778,7,404.59,0.2,152.81247,0.00037883624,1.0642881,1.6643316,0.038794897
64.435072,1500000,0.00827788,24.0,2.051514341376532,-3.5601483081362004,4.433996520075703,0.9999999966797444,8,423.03,0.2,424.49146,0.0007491464,0.97319883,1.6010863,0.02966998
54.792897333333336,1500000,0.007403419,24.0,2.6460770379211977,-3.6570378957653533,5.011725104777654,0.9999999960128877,9,440.07,0.2,801.6455,0.0017679334,0.9461115,1.5315045,0.047915313
52.580022,1500000,0.0078678075,24.0,2.205289116214826,-5.2310470289723,4.4906905485866595,0.9999999961844754,10,457.96,0.2,24.383387,0.0012330175,0.9518318,1.4391544,0.0297597
46.40520333333333,1500000,0.0068203323,24.0,2.4446861026794555,-4.456719383605857,4.642597146517412,0.9999999956670972,11,476.41,0.2,23734.842,0.0015715885,0.9585466,1.3893169,0.039805546
46.437964666666666,1500000,0.0076616094,24.0,1.9913421552008161,-4.3193456704830755,4.320239685114158,0.9999999955717134,12,493.7,0.2,3572.0974,0.00034530263,0.9253573,1.3275361,0.07096865
46.474708666666665,1500000,0.0071420236,24.0,1.7078734770484536,-4.290420278727708,4.110118927928128,0.9999999954808498,14,513.71,0.2,213.78487,0.026602883,0.9082273,1.317193,0.023189364
40.83499,1500000,0.0061693233,24.0,2.1132221452070032,-4.553116678431652,4.450708332285034,0.9999999947160321,15,531.78,0.2,2870.1514,0.0002037132,0.95602703,1.2883538,0.051443193
40.792266,1500000,0.005644139,24.0,1.748569348234411,-4.544919153922962,4.057365583605202,0.999999994719132,17,550.51,0.2,24.403067,0.019943306,0.9733537,1.265088,0.02135278
36.935870666666666,1500000,0.005149687,24.0,1.8493042992270319,-4.539289253406332,4.025757059548846,0.9999999942959857,18,568.47,0.2,38.629383,0.0034800987,0.95693,1.2213863,0.016146732
34.74767466666667,1500000,0.0047144513,24.0,1.772013719147751,-5.019512245944138,3.825551925495971,0.9999999939620045,19,587.08,0.2,147.5413,0.0010645355,0.9492254,1.1779954,0.022310361
33.492888,1500000,0.004618249,24.0,1.6176858306783597,-5.13022222826929,3.705801768574031,0.9999999937364704,20,604.04,0.2,62.493835,0.008553893,1.044996,1.1601089,0.013244044
32.843894,1500000,0.004522779,24.0,1.3878201514477795,-6.255332545631396,3.4195505378227233,0.9999999936511915,21,622.02,0.2,13.230689,0.009603529,1.0041739,1.1303864,0.015124269
32.310507333333334,1500000,0.0044570235,24.0,1.1669567957443985,-5.41559789456435,3.1966783384174633,0.9999999936531492,22,639.87,0.2,22.00849,0.043564714,0.9038023,1.0819491,0.013987754
31.737980666666665,1500000,0.0040769107,24.0,1.0585315720122168,-5.229455702239486,3.09604350493642,0.9999999934304523,23,657.14,0.2,11.471455,0.05769582,0.96720046,1.0547868,0.012078498
31.203710666666666,1500000,0.0038527607,24.0,0.9674368384012049,-6.713509045585258,3.043279726955976,0.999999993212303,24,675.39,0.2,23.849981,0.0036485298,1.0598296,1.0457033,0.008372045
30.965979333333333,1500000,0.0041406546,24.0,0.8071742921804391,-5.696885136578462,2.8611497923559877,0.9999999931714423,25,693.59,0.2,30.628977,0.0053273244,0.9816514,1.0176376,0.018771004
30.709390666666668,1500000,0.0037686361,24.0,0.7181481540069518,-5.522142309681715,2.78507465498216,0.9999999930779154,26,710.69,0.2,19.534857,0.0024286492,0.9715799,0.99896675,0.012519415
33.519312666666664,1500000,0.0040650875,24.0,0.029826956360081203,-11.69904923171684,0.5922005836936801,0.9999999985258164,27,728.41,0.2,520.5444,0.00037506776,1.0112643,0.9768658,0.0141663235
33.07538266666667,1500000,0.004024054,24.0,0.044608917099380536,-13.55003680144542,0.6665752028987704,0.999999998301106,28,746.24,0.2,249035.84,0.0017047477,1.067094,0.95401204,0.013254866
30.197308,1500000,0.003840682,24.0,0.6419049007699205,-7.16913344125036,2.642087939602883,0.9999999929811497,29,764.32,0.2,16.848886,0.011988823,0.9202478,0.9415548,0.010466986
30.213002666666668,1500000,0.0039560986,24.0,0.5404177369747044,-7.559008716679001,2.5543801583350993,0.9999999930404374,30,782.55,0.2,27.313334,0.011707451,0.95439255,0.9124834,0.011937382
29.847219333333335,1500000,0.0036245761,24.0,0.4999986703035341,-7.789897215464327,2.5273702734207983,0.9999999928863897,31,800.06,0.2,13.806799,0.006303343,0.97506285,0.90323925,0.010610891
29.77511,1500000,0.0037873683,24.0,0.41667452180022047,-6.474683443319138,2.44390678670238,0.9999999927633973,32,817.93,0.2,40.416855,0.037919015,0.98238975,0.9017829,0.009978548
29.764265333333334,1500000,0.0035755197,24.0,0.3298915331043572,-7.644418514184406,2.398030811343114,0.9999999928725454,33,835.91,0.2,27.470377,0.006287541,0.99021393,0.87824446,0.014789083
29.773178,1500000,0.0036201952,24.0,0.28754545730841896,-7.123236354617837,2.319657485439258,0.9999999928322751,34,853.14,0.2,95.35163,0.013075648,0.94308656,0.86201894,0.014002553
29.664025333333335,1500000,0.003503094,24.0,0.2641790627386114,-6.635144123204242,2.3364615011211423,0.9999999927838465,35,871.23,0.2,14.4323435,0.00034153793,0.97839665,0.8584372,0.009373716
29.693756666666665,1500000,0.003557731,24.0,0.23379516919476553,-6.072961072644993,2.3584516929235617,0.9999999926941592,36,889.49,0.2,16.9903,0.0049691983,1.0146437,0.87132317,0.008728186
29.484912666666666,1500000,0.0037326147,24.0,0.20883161126096897,-7.469376530556084,2.2846809189070867,0.9999999927369184,37,906.72,0.2,101.040886,0.015556842,0.9054635,0.8444529,0.008870762
29.309556,1500000,0.003640734,24.0,0.20709006122563614,-6.327930368439097,2.244166533700959,0.9999999926222474,38,929.84,0.2,13.074062,0.0012398247,0.9923738,0.8393422,0.011700064
29.414944666666667,1500000,0.0034062737,24.0,0.155057713374678,-10.210403575449405,2.2255174150575825,0.9999999927751848,39,954.27,0.2,53.140255,0.001529161,0.96776295,0.828499,0.012264851
28.954817333333335,1500000,0.0035077964,24.0,0.17260478317026512,-8.660950336209913,2.19234032524461,0.9999999926187734,40,978.77,0.2,32.59073,0.0033190981,0.9950491,0.81696457,0.010340346
29.034603333333333,1500000,0.0035319505,24.0,0.15303342940070702,-8.147658002039172,2.1979868892350107,0.9999999926940728,41,1001.89,0.2,404.20093,0.002467236,0.9566075,0.7966747,0.008584414
29.047114666666666,1500000,0.0035376798,24.0,0.11883039571273163,-6.539539416958174,2.1155648296112193,0.9999999928125604,42,1019.91,0.2,11.057538,0.0007125563,0.9464907,0.77653074,0.0077419835
28.870013333333333,1500000,0.0034555946,24.0,0.12936783995397963,-6.37729389607449,2.1203573878794075,0.9999999926113351,43,1036.29,0.2,15.24408,0.006853695,0.9351627,0.76414496,0.010399619
28.898803333333333,1500000,0.003647401,24.0,0.1245531319100607,-5.871502148248874,2.170214276791505,0.9999999925491028,44,1052.62,0.2,8.013099,0.0012373512,1.0110863,0.765451,0.0072282916
28.775852666666665,1500000,0.0035372085,24.0,0.10582950579585076,-6.649019899729632,2.1419723588396944,0.9999999925444459,45,1068.88,0.2,11.873539,0.0017165361,1.0085047,0.77649134,0.008737591
28.653246666666668,1500000,0.0034571416,24.0,0.11118128263385078,-6.6012663847023605,2.1557117035434965,0.9999999924470108,46,1085.26,0.2,23.667358,0.0061905575,1.0015495,0.7819483,0.007086007
28.737673333333333,1500000,0.0034453794,24.0,0.07597394624070095,-6.291985786509949,2.1679875180403516,0.99999999250093,47,1101.6,0.2,11.769431,0.0025144347,1.0159227,0.77861947,0.0076782615
28.58197,1500000,0.0031850222,24.0,0.07430823773553927,-6.903119993538395,2.06191708780573,0.9999999925124118,48,1118.11,0.2,138.69135,0.004850829,1.0512487,0.7857694,0.008696567
28.664595333333335,1500000,0.0033827173,24.0,0.05203242370798416,-5.848119901835441,2.1006221305283117,0.9999999925571962,49,1134.61,0.2,25.135216,0.0043399115,1.0116314,0.79122245,0.009060855
28.699689333333332,1500000,0.00329128,24.0,0.03273807744640164,-7.189388454121639,2.088798288528881,0.99999999260473,50,1151.39,0.2,12.963746,0.006431976,1.0014838,0.78839785,0.005831062
28.533818,1500000,0.0035197162,24.0,0.046755393298520805,-5.596264682751339,2.0818866128259836,0.9999999924575955,51,1167.83,0.2,20.036005,0.020621166,0.98604167,0.7876573,0.006301713
28.459305333333333,1500000,0.0034309418,24.0,0.03682568859020187,-7.597837285491595,2.045021599838328,0.9999999925252595,52,1184.04,0.2,18.67091,0.0121967625,1.0165265,0.7836357,0.008066704
