_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,_lr_multiplier
32.41619,500000,0.44362667,59.7744,-0.009976705503454893,-6.707483079108841,2.2351056560589693,0.9999999971630795,1,5.98,0.2,5.9266224,0.0726893,0.9999915,0.4806012,0.00586747,1
32.365528,500000,0.884654,59.71148888888889,0.020309192507055776,-5.079761233806808,2.095976556812931,0.9999999979326231,2,12.06,0.2,5.333,0.10066351,0.9999688,0.4790946,0.006254262,1
32.774708,500000,1.1175206,59.74506262626262,-0.042000835736219676,-5.5968226758475685,1.9988637227067636,0.9999999982494344,3,18.14,0.2,7.8865542,0.07983847,0.9999859,0.48208064,0.0077554714,1
32.62631,500000,1.2741476,59.69831313131313,-0.06511416413015415,-4.625590330279207,1.8698918018205624,0.9999999983805152,4,24.36,0.2,9.492071,0.017790513,0.99997497,0.4829806,0.0071623423,1
32.312952,500000,1.3672246,59.62534141414142,-0.06656141479305107,-4.833266751850297,1.8096645293681357,0.9999999983988249,5,30.46,0.2,4.703983,0.079359494,1.0000039,0.48061222,0.0067431275,1
32.39945,500000,1.4327122,59.6504404040404,-0.053645743669307445,-4.877100899001371,1.9819641379955077,0.9999999984120819,6,36.58,0.2,7.027899,0.15077046,0.9998747,0.4810625,0.005646689,1
32.273176,500000,1.3920405,59.720446464646464,-0.05407751039608355,-5.2344115525221016,1.7310411830278938,0.9999999984608947,7,42.72,0.2,5.8498993,0.17046092,0.9997648,0.48339146,0.0061866525,1
32.68737,500000,1.4227628,59.82639191919192,-0.06007521717353851,-5.8947767915042535,1.8958365336191156,0.9999999984579324,8,48.9,0.2,5.909286,0.10464734,0.9998316,0.4846209,0.006818814,1
32.686494,500000,1.3708779,59.648494949494946,-0.047449800030882186,-5.001286581553236,1.9071279846645537,0.9999999984873381,9,55.02,0.2,5.2366004,0.08596097,1.0001832,0.48418424,0.005763095,1
32.614034,500000,1.5323135,59.74733939393939,-0.04690071094744337,-5.726909496332322,1.7575945110999425,0.999999998535488,10,61.14,0.2,5.8808384,0.13877794,0.9999848,0.48520225,0.0059983744,1
32.173752,500000,1.406263,59.77420606060606,-0.028252152429128194,-5.181010699644104,1.8441205486953314,0.9999999984695848,11,67.18,0.2,4.5498934,0.09453773,0.99979365,0.48474807,0.006100129,1
32.33627,500000,1.429624,59.66146666666667,-0.058262128417164175,-5.284244421551854,1.7602925430879706,0.999999998489549,12,73.3,0.2,8.995522,0.14265262,1.000264,0.48390904,0.0062586293,1
