_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,_lr_multiplier
5.967924,500000,1.0503612,9.885187878787878,0.031234779907825583,-11.22142530136167,1.332273484248565,0.9999999923556522,36,31.91,0.025,1.6049582,0.4191798,0.9999588,0.87159204,0.0004974645,0.125
5.991534,500000,0.96308804,9.86620808080808,0.01703601442266547,-11.377054108395683,1.3540831920295977,0.9999999923184418,37,32.78,0.025,1.420549,0.54732543,0.99998385,0.8662398,0.0005191768,0.125
5.975196,500000,1.004627,9.866749494949495,0.01251855676417305,-15.206151765099232,1.222879773274042,0.999999992780891,38,33.68,0.025,1.8996443,0.5259785,0.9999791,0.86568165,0.00085812574,0.125
5.95132,500000,1.0290382,9.867751515151514,0.02466483024310252,-10.344668055084016,1.2911905226525784,0.9999999921387691,39,34.55,0.025,3.6408763,0.56210667,0.9999875,0.86183864,0.00058890297,0.125
6.018816,500000,0.99803585,9.86711515151515,0.025436229709496286,-11.988259115265455,1.2245099208427783,0.9999999929543651,40,35.43,0.025,1.7241012,0.524037,0.9999873,0.8604998,0.000706096,0.125
5.977734,500000,0.9670073,9.87610101010101,0.028539014783997188,-12.866929609711491,1.2404586220278981,0.9999999927316601,41,36.3,0.025,1.9181281,0.51549894,0.99997735,0.85540575,0.0008879863,0.125
6.031968,500000,1.172772,9.876222222222221,0.061842869743535256,-12.059458417379867,1.2451825535137155,0.9999999928388542,42,37.19,0.0125,1.9593909,0.5289879,0.99999636,0.8557971,0.00027992245,0.0625
5.965824,500000,0.9887212,9.85981616161616,0.10063642689200085,-9.920902995395648,1.402209128456871,0.9999999923011945,43,38.07,0.0125,1.6384256,0.32658648,0.99996376,0.8537886,0.00051529094,0.0625
5.915192,500000,0.80351293,9.888472727272728,0.11405830856312787,-10.763680262453017,1.400360661481469,0.9999999919990572,44,38.96,0.0125,1.4298124,0.5949763,0.9999535,0.8501915,0.0002723657,0.0625
6.000888,500000,0.9997598,9.881773737373738,0.09396246792992528,-14.218476807164734,1.3173509647381927,0.9999999925666542,45,39.84,0.0125,1.4633377,0.6307667,1.0000035,0.8499825,0.00029934803,0.0625
5.969284,500000,0.927292,9.887632323232323,0.06356667891552636,-9.348993532812665,1.3957658066724146,0.9999999922164166,46,40.72,0.0125,1.3384987,0.67023593,0.99999154,0.84650826,0.0002783119,0.0625
5.88052,500000,0.93646663,9.909062626262626,0.0621367150892098,-12.711817933044072,1.3968083215074505,0.9999999918197161,47,41.6,0.0125,1.6103159,0.5037998,1.0000457,0.8438264,0.00030907657,0.0625
5.898566,500000,0.8589322,9.908816161616162,0.049106887519298495,-13.436235722069188,1.4202072672202055,0.9999999917446634,48,42.49,0.0125,1.5247779,0.52052015,0.99997514,0.8396215,0.00025159284,0.0625
5.841286,500000,0.9786991,9.917129292929292,0.035979646347780836,-15.049979462058124,1.261877715882328,0.9999999921917653,49,43.38,0.0125,1.8694152,0.52777296,1.0000081,0.8367277,0.0004904083,0.0625
5.888314,500000,1.0079107,9.9172101010101,0.04778565144158537,-11.800062261646842,1.3179584286116637,0.9999999924337878,50,44.27,0.0125,1.5185691,0.651792,1.0000045,0.83856916,0.0002644735,0.0625
6.017224,500000,1.1236538,9.911549494949496,0.021217592322346074,-10.521478027605024,1.2070366424568042,0.9999999930939878,51,45.15,0.0125,1.6658708,0.5670464,1.0000167,0.83622736,0.0005275729,0.0625
5.88219,500000,0.8684891,9.925797979797979,0.0345435630415598,-11.446617399588616,1.4181305344328308,0.9999999921398579,52,46.04,0.0125,1.4146992,0.6379397,0.9999857,0.8323129,0.0002549324,0.0625
5.896666,500000,0.8443195,9.899535353535354,0.02993163074178173,-8.830481221543431,1.4187247428530738,0.9999999914396762,53,46.91,0.0125,1.5548526,0.6536062,1.0000056,0.82765573,0.00033038892,0.0625
5.88409,500000,0.90358114,9.89349090909091,0.032725851757903705,-10.322408607149129,1.2791924672239583,0.9999999920355852,54,47.78,0.00625,1.3992056,0.65120983,1.0000275,0.82787484,0.00028141943,0.03125
5.941664,500000,1.0583534,9.897139393939394,0.0015796186319592196,-11.548272753010297,1.1769634548123302,0.9999999928658593,55,48.65,0.00625,1.4663303,0.6618615,0.9999755,0.82768315,0.00054605416,0.03125
5.852904,500000,0.88610053,9.883062626262626,0.0426050573438876,-11.345520219894361,1.4167006611088087,0.9999999918451739,56,49.54,0.00625,1.2693765,0.76267695,0.9999735,0.8259477,0.00015352567,0.03125
5.968656,500000,1.126357,9.885139393939394,-0.004920390505214641,-11.510620367103344,1.261321360515955,0.9999999928418862,57,50.43,0.00625,1.4517605,0.6387416,0.99997973,0.82519853,0.0002478506,0.03125
5.899666,500000,0.9980952,9.89520808080808,0.029956143994140497,-9.170123415309098,1.3243194783100212,0.9999999919386011,58,51.32,0.00625,1.4008752,0.7264634,0.9999779,0.82226306,0.00017122786,0.03125
5.912644,500000,1.0566249,9.898262626262627,-0.007265520372956828,-10.617169102290145,1.2685716116766081,0.9999999926113705,59,52.21,0.00625,1.3649843,0.7915917,1.0000176,0.82058984,0.0001963409,0.03125
6.004824,500000,1.1134999,9.870640404040405,-0.013322859432247093,-9.3698000869848,1.200247679760069,0.9999999928331892,60,53.11,0.003125,1.4099749,0.66856635,1.0000448,0.8180327,0.000287117,0.015625
5.965382,500000,0.9872225,9.892238383838384,0.00916960497033787,-8.36321387840832,1.284899580653436,0.9999999922797697,61,53.99,0.003125,1.3704162,0.7397524,0.99997085,0.8166785,0.0002089825,0.015625
5.876216,500000,0.8940221,9.885446464646465,0.02745829387308102,-8.192295892570227,1.3432112796441582,0.9999999919441984,62,54.87,0.003125,1.436188,0.62902343,0.9999714,0.8148096,0.00019463185,0.015625
5.903498,500000,0.8613852,9.878848484848485,0.03567515120686685,-9.00768781785879,1.3377312661296348,0.9999999917589021,63,55.73,0.003125,1.364779,0.7470942,1.000002,0.8136387,0.00024237283,0.015625
5.886714,500000,0.9680761,9.887038383838384,0.07257908714321203,-11.37840641871845,1.3007269998586426,0.9999999921228878,64,56.62,0.003125,1.5341685,0.14517407,1.0000166,0.81783545,0.00036085074,0.015625
6.009854,500000,1.2038461,9.865260606060605,0.034333163324293065,-11.517723707446534,1.1942925993300435,0.9999999931159494,65,57.51,0.003125,1.4634734,0.32760277,1.0000266,0.8159924,0.00025924982,0.015625
5.87782,500000,0.99444693,9.878084848484848,0.04940990548154101,-13.005589993429082,1.2585347012827293,0.9999999927883113,66,58.4,0.003125,1.5847975,0.56310856,1.0000019,0.81291634,0.0003336222,0.015625
5.77969,500000,0.75748587,9.889414141414141,0.02663198237485621,-11.518900793735243,1.3436566061815964,0.9999999914232162,67,59.29,0.003125,1.794487,0.4846165,0.9999815,0.8097262,0.00031220893,0.015625
5.866438,500000,0.92731833,9.875755555555555,-0.005990423626718187,-9.871502028056865,1.21565752348157,0.9999999921538721,68,60.19,0.003125,1.5783743,0.47957113,0.9999975,0.80951434,0.00018387748,0.015625
5.849382,500000,0.8875324,9.90660202020202,0.01891698265760685,-10.617916058782898,1.24906409239466,0.9999999922438053,69,61.08,0.003125,1.518189,0.711445,1.0000226,0.8095229,0.00031336868,0.015625
5.894162,500000,0.9575553,9.88259595959596,0.004448926170537414,-12.53117708218289,1.2392111710844564,0.9999999924779099,70,61.97,0.003125,1.7102307,0.4059085,0.999987,0.8079702,0.00025911102,0.015625
5.946972,500000,1.0339319,9.889949494949494,-0.0031840185963700543,-12.32775268223861,1.319239865797999,0.9999999923972138,71,62.85,0.003125,1.3243531,0.7732409,0.9999648,0.803872,0.00019315231,0.015625
5.986654,500000,1.0993508,9.893074747474747,-0.011016864605490494,-10.472876881779522,1.2249200978190775,0.9999999928435158,72,63.74,0.003125,1.339316,0.75197315,1.000021,0.8023116,0.00022154288,0.015625
5.882676,500000,1.062967,9.892232323232323,0.007671694400475067,-10.266905365928613,1.2309675285250725,0.9999999928206206,73,64.6,0.003125,1.6494159,0.50527126,1.0000136,0.80293006,0.00018812291,0.015625
5.865846,500000,1.0875121,9.900705050505051,0.018627636917784005,-10.132663162750971,1.1836387146142946,0.9999999928475569,74,65.49,0.003125,1.3383485,0.71332175,0.99997884,0.8024487,0.0002167456,0.015625
5.861818,500000,0.9584013,9.896056565656565,0.06202987767519901,-11.868222876245307,1.3899368137514587,0.9999999920993412,75,66.38,0.003125,1.3674631,0.5281931,1.0000069,0.796301,0.00018598442,0.015625
5.838006,500000,0.9052758,9.922872727272727,0.04039805073416921,-12.308618248060029,1.3114291489319876,0.9999999922703866,76,67.27,0.003125,2.5693946,0.31399584,0.9999846,0.7976281,0.00022853872,0.015625
5.898262,500000,0.8448514,9.902161616161615,0.05121712060606045,-10.18918907184626,1.4031596816635257,0.9999999921655466,77,68.16,0.003125,2.251467,0.26476818,0.9999489,0.7961222,0.00048411192,0.015625
5.80067,500000,0.8056132,9.913238383838383,0.0682514438007816,-11.138300225988864,1.3905957367989703,0.9999999917918955,78,69.05,0.003125,1.7890825,0.6479081,1.0000176,0.7934287,0.00042988505,0.015625
5.874934,500000,0.9268186,9.882163636363636,0.03946763407783559,-11.287923389949087,1.2530743909176167,0.9999999922539679,79,69.94,0.003125,1.3658978,0.65200603,0.9999624,0.7930643,0.00019855394,0.015625
5.745076,500000,0.96486753,9.907353535353534,0.06828165298656903,-12.461370977283,1.3732538605367541,0.999999991710084,80,70.83,0.003125,1.2995539,0.74408275,1.0000342,0.793098,0.00021211067,0.015625
5.852988,500000,0.9152956,9.893759595959596,0.05459199957409154,-10.095854893159155,1.3513120899426947,0.999999991966807,81,71.72,0.003125,1.3246584,0.76592726,1.0000265,0.79382,0.00020962284,0.015625
5.8901,500000,0.9720144,9.87780404040404,0.04919738783512358,-7.887738574086349,1.3965372756359524,0.999999991909597,82,72.61,0.003125,1.4030058,0.39013982,0.99997485,0.7927453,0.00023699278,0.015625
5.845786,500000,0.94920325,9.892850505050506,0.026969529508388462,-9.235843591822551,1.199075576171967,0.9999999923905604,83,73.51,0.003125,1.6032461,0.6947919,1.0000414,0.79184407,0.0002931987,0.015625
5.815826,500000,0.9706406,9.890793939393939,0.01622421248023591,-9.205482972361079,1.2755982168157252,0.9999999921973015,84,74.4,0.003125,2.156666,0.48488775,1.0000063,0.79218847,0.00019566299,0.015625
5.84064,500000,1.0579891,9.879258585858587,-0.008570170110968627,-10.386605977825804,1.2387088970220204,0.999999992353318,85,75.28,0.003125,1.4897143,0.56573975,0.99998534,0.78962725,0.00023467084,0.015625
5.948218,500000,0.97795844,9.884731313131313,-0.021747496764193006,-11.63203120457163,1.2760577066604146,0.9999999923883227,86,76.17,0.003125,1.6184427,0.6083594,1.0000354,0.789789,0.00042792756,0.015625
5.887004,500000,0.9433228,9.87779393939394,-0.015790098229403485,-11.28314472600982,1.2757437478756342,0.9999999922771761,87,77.07,0.003125,1.4855084,0.6859705,0.99995804,0.78678787,0.00030336587,0.015625
5.822438,500000,1.0654825,9.882,5.954598801460859e-05,-12.184146791588956,1.2702884514597623,0.9999999923500988,88,77.97,0.003125,1.7036297,0.57663685,0.99991506,0.78941375,0.0002195815,0.015625
5.855782,500000,0.94926316,9.894210101010101,-0.012661151110676365,-10.44843516397535,1.2464335208736548,0.9999999920671916,89,78.86,0.003125,1.3837897,0.6239117,0.9999911,0.7828166,0.00020464475,0.015625
5.861998,500000,0.9671443,9.896733333333334,-0.011755008868551239,-9.317444187835752,1.252723243895276,0.9999999922806498,90,79.76,0.0015625,1.5230826,0.7383016,1.0000148,0.7874736,0.00018016274,0.0078125
5.840978,500000,0.9110093,9.90758787878788,0.0030541465753893657,-12.74461929525881,1.2711585919989832,0.9999999921708161,91,80.65,0.0015625,2.6017845,0.6823335,0.99999905,0.7843681,0.00014522849,0.0078125
5.879064,500000,1.0030813,9.89569292929293,-0.006424548250928194,-9.311542322274077,1.2489246437785158,0.9999999921507269,92,81.54,0.0015625,1.321877,0.738926,0.999933,0.78418976,0.00017151503,0.0078125
5.953902,500000,0.9354602,9.886654545454546,-0.02256679209842936,-10.015315356607529,1.2592010090310073,0.9999999924350024,93,82.45,0.0015625,1.3057876,0.44204465,0.9999577,0.7843794,0.00010453181,0.0078125
5.817874,500000,0.9514406,9.901232323232323,0.020581058332188748,-10.312495155918723,1.24894564780327,0.9999999923555549,94,83.34,0.0015625,3.0612206,0.4074117,0.99996704,0.78647625,0.000555662,0.0078125
5.879744,500000,0.8588431,9.892432323232324,0.0259999132324093,-9.146530028097306,1.3151481444649833,0.9999999921037391,95,84.24,0.0015625,1.5363578,0.5826366,0.99996483,0.7806782,0.00043515937,0.0078125
5.829974,500000,1.0067917,9.884777777777778,0.028397697121996187,-10.291777825839246,1.186749797746648,0.9999999925209476,96,85.14,0.00078125,1.9348922,0.58636993,1.0000943,0.7828901,0.0004269972,0.00390625
5.776538,500000,0.856846,9.883482828282828,0.044697287733016615,-12.240353225718636,1.3253654705288904,0.9999999919496887,97,86.02,0.00078125,2.1215599,0.61734426,1.0000228,0.7818857,0.00016684455,0.00390625
5.842248,500000,0.9033163,9.86290707070707,0.0423297580072193,-12.742078762825853,1.2287898571007791,0.9999999922940785,98,86.92,0.00078125,1.5130739,0.5727519,0.99992067,0.775791,0.000239507,0.00390625
5.83244,500000,0.8981427,9.8897898989899,0.046425346094984124,-9.65927201479828,1.4116628207802855,0.9999999920124337,99,87.81,0.00078125,3.2662137,0.109199494,1.0000004,0.7772379,0.00019038987,0.00390625
5.800786,500000,0.81606424,9.873046464646464,0.044978041306709286,-12.075371104497888,1.291671659483567,0.9999999917519693,100,88.72,0.00078125,1.6804116,0.7106926,1.0000042,0.77620673,0.00017473965,0.00390625
