_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
68.62144,500000,0.07216994,31.5,-0.0017215779032654255,-5.05941807116443,2.6504886869824174,0.9999999889712917,1,10.05,0.2,30.658405,0.005587787,1.1121632,0.8965914,0.020718046
167.653282,500000,0.29228964,31.5,-1.0217331339792186,-6.200120350863146,1.7052464270556296,0.9999999978014933,2,18.25,0.2,50.980026,0.08551051,1.1265919,0.89956206,0.012856558
149.417206,500000,0.48074636,31.5,-0.49664005467757805,-5.448669280701582,2.2061157433618392,0.9999999978418943,3,26.81,0.2,6.600521,0.11805234,1.017115,0.90606874,0.011720815
132.84869,500000,0.6322337,31.5,-0.015305253504323555,-4.723486938232691,2.5172424500897232,0.9999999979819526,4,35.53,0.2,21.799566,0.057454664,1.0437974,0.90692204,0.010728939
117.778042,500000,0.81800973,31.5,0.4063983041449605,-4.235588014066906,3.022764883182651,0.999999997803511,5,44.26,0.2,9.552264,0.1287172,1.0053232,0.9066678,0.008869781
110.971522,500000,0.8355752,31.5,0.4971810443332813,-4.467204474360823,3.111309712830164,0.9999999979576879,6,53.23,0.2,6.867183,0.1036028,0.9688526,0.90595263,0.009342589
104.525488,500000,0.8995643,31.5,0.6200761554955584,-4.357594255365674,3.0540215007155025,0.9999999979485075,7,62.34,0.2,5.8625264,0.06990512,0.88363165,0.90987086,0.0074850484
99.91355,500000,0.9881253,31.5,0.671247425783839,-4.723052217647123,3.070242794525473,0.999999997905907,8,71.45,0.2,4.616626,0.1405502,0.9380571,0.91139686,0.007503078
97.10398,500000,1.0598432,31.5,0.6564560174123348,-4.1604993466124025,2.94460737498946,0.9999999979138653,9,80.61,0.2,6.7811675,0.19474871,0.9991153,0.9140082,0.006770693
93.686272,500000,1.0130675,31.5,0.6884641170387774,-4.882153039793617,3.01715361890006,0.9999999978581362,10,89.95,0.2,4.983648,0.15240596,0.9501476,0.9175056,0.007816346
91.511596,500000,1.0483433,31.5,0.6710521242869433,-4.6604548045995235,3.0691687313379807,0.9999999978203102,11,99.31,0.2,5.159342,0.11891029,0.9567378,0.9160952,0.006246557
88.741686,500000,1.0681522,31.5,0.7061557773520372,-4.886037655884706,3.104362718248941,0.9999999976812796,12,108.72,0.2,4.7449675,0.14318213,0.93946177,0.9147103,0.00620397
88.382764,500000,1.0769076,31.5,0.5735503057643417,-5.350879976183057,2.837666929089729,0.9999999977696058,13,118.21,0.2,6.648987,0.12076466,0.96183014,0.9170584,0.009076238
86.09521,500000,1.0762402,31.5,0.5806773017430339,-5.139618990133656,3.004017297034858,0.9999999977060028,14,127.74,0.2,9.039097,0.16731977,0.9456604,0.9225746,0.0061720083
85.436112,500000,1.1365492,31.5,0.49266994573939193,-4.460374910387423,2.906793356625728,0.9999999977330011,15,137.26,0.2,5.418657,0.14419538,0.982251,0.9220195,0.0070531797
83.523692,500000,1.1603097,31.5,0.5220487491164036,-5.548013768951201,2.9073454912548886,0.9999999976058509,16,146.87,0.2,6.10402,0.10786567,0.98168707,0.9243674,0.0059657907
83.061098,500000,1.0121495,31.5,0.44852127873329356,-4.282113358874941,2.8680805955772537,0.9999999975971886,17,156.41,0.2,4.36165,0.13667303,0.9453714,0.92241603,0.00698935
82.191062,500000,0.968327,31.5,0.3976543138940526,-4.427037030369147,2.726409263421244,0.9999999976231485,18,165.82,0.2,4.2473936,0.16208762,0.9956138,0.9224563,0.006573456
80.277916,500000,1.048684,31.5,0.4151134250304684,-4.24075012818789,2.866019220250038,0.999999997555553,19,175.38,0.2,4.8043027,0.17862776,0.92113584,0.92322814,0.006016656
79.544678,500000,1.0605793,31.5,0.3993965878897944,-4.128277608303427,2.633193159958685,0.9999999975389512,20,185.0,0.2,6.2929435,0.12504537,0.97950727,0.92281806,0.005829277
78.005486,500000,1.0364594,31.5,0.3984198876389227,-4.816572969166696,2.711773536076947,0.9999999974390477,21,194.47,0.2,6.3684874,0.15892953,0.9792745,0.9238774,0.0071017863
78.269608,500000,1.0272113,31.5,0.33194370907491594,-5.936047888943201,2.635561790212019,0.9999999974675293,22,203.99,0.2,6.150516,0.15107363,0.9639932,0.918465,0.006071867
77.953484,500000,0.94882566,31.5,0.28909105006285846,-4.264072087582086,2.527130476307374,0.9999999974955264,23,213.38,0.2,4.6635313,0.18006068,1.0085262,0.9220048,0.0072495546
77.308086,500000,1.0033513,31.5,0.26603537584377546,-4.316553157081703,2.59614892322252,0.9999999974647806,24,222.72,0.2,5.0115423,0.16634431,1.0071181,0.92250896,0.0059209135
76.655666,500000,0.9389216,31.5,0.2582318110601338,-5.327785488238943,2.6492297386313974,0.9999999973787018,25,232.11,0.2,7.358045,0.14617234,0.9361394,0.9223639,0.0058563836
76.537666,500000,0.9498699,31.5,0.22508493528948906,-5.130037983129483,2.6441400237494865,0.9999999973410534,26,241.48,0.2,4.3690557,0.15853004,0.9741893,0.92195743,0.005877054
75.962606,500000,0.9891245,31.5,0.22220367465273846,-4.235046776794161,2.5191024463752982,0.9999999973709917,27,250.89,0.2,10.10311,0.15763469,1.0243076,0.922045,0.0058127237
74.918134,500000,0.91156197,31.5,0.23007549557922122,-4.473146721137736,2.4969904339757742,0.9999999973648998,28,260.29,0.2,4.7039657,0.20238262,0.9539155,0.92536426,0.0051197526
74.615846,500000,0.9614874,31.5,0.21449881951247665,-5.668245574192857,2.5689032413549415,0.9999999973085582,29,269.6,0.2,8.151724,0.10998107,0.99705166,0.92674255,0.0048287204
74.215648,500000,0.8416084,31.5,0.19377713638014396,-4.370813555055702,2.520684299716715,0.9999999973464311,30,278.88,0.2,4.5750666,0.18163759,1.0366888,0.9240648,0.004734382
74.080196,500000,0.92671996,31.5,0.1642506420502039,-5.338279299069376,2.3518634778190135,0.9999999973943966,31,288.25,0.2,4.504867,0.16232368,0.9466255,0.92331517,0.006281179
73.186498,500000,0.9011669,31.5,0.20292873288084864,-4.279016569661453,2.4880932340248703,0.9999999972837447,32,297.59,0.2,4.262047,0.18534145,0.9226822,0.92682916,0.0052223713
