_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,_lr_multiplier
4.838324,500000,0.6791725,0.3711474747474747,-0.00384483850163643,-8.603155900024944,1.5269652669971985,0.9999999862603748,1,0.15,0.2,14.165434,0.022425178,0.9999241,0.10337628,0.01168577,1
4.828918,500000,1.0541185,0.3691232323232323,0.034188148810697365,-7.7176991751622825,1.6135049938655988,0.9999999889611277,2,0.39,0.2,20.405462,0.027948396,1.0001333,0.11293717,0.0106836315,1
4.74533,500000,1.0958546,0.3700868686868687,0.06161899491003828,-7.980540866462226,1.5987086018726586,0.9999999893986269,3,0.75,0.2,15.5303135,0.006703484,1.0000663,0.111440815,0.009439277,1
4.751506,500000,1.1160575,0.36698383838383836,0.06734292282646723,-9.311560664424118,1.4619317810474943,0.9999999897421629,4,1.15,0.2,9.221945,0.008751212,1.0001388,0.1080875,0.006752038,1
4.748262,500000,1.2999301,0.367379797979798,0.08636751460102732,-8.743148949436046,1.4380980743606795,0.9999999905991841,5,1.44,0.2,21.95207,0.06974991,1.0000379,0.10294418,0.0057818713,1
4.663138,500000,1.2900631,0.3665838383838384,0.12050444310002645,-9.243507175454534,1.433282422118555,0.9999999903747276,6,1.68,0.2,6.4582567,0.12636086,1.0000324,0.09766323,0.0052689123,1
4.613854,500000,1.2422138,0.36794747474747475,0.09791403561185988,-11.619765606880005,1.342292734526201,0.9999999907675432,7,2.02,0.2,16.82548,0.004351225,1.000337,0.09072047,0.009050244,1
4.648626,500000,1.2488967,0.36636969696969696,0.10309882578324563,-9.802547579080333,1.3837687149226174,0.9999999906047489,8,2.41,0.2,6.0550756,0.050741367,1.0002201,0.08464299,0.003370146,1
4.570418,500000,1.2128377,0.3672222222222222,0.13900437186483014,-10.26017499922766,1.4693052798376127,0.9999999899082507,9,2.75,0.2,5.124979,0.036491346,1.0000433,0.08798737,0.0016467889,1
4.540662,500000,0.9750352,0.36625656565656567,0.1282937476258528,-8.788541583571185,1.446066026728635,0.9999999898131147,10,3.0,0.2,8.163541,0.013220371,0.999945,0.082358584,0.005656888,1
4.60921,500000,1.1891265,0.3664686868686869,0.10249914345347709,-9.352019010992862,1.347682599950809,0.9999999905289051,11,3.26,0.2,10.773763,0.063323766,0.9999065,0.08330585,0.0031715222,1
4.528358,500000,1.0762439,0.36841616161616164,0.11042327065063559,-12.908160762387057,1.3352236061503007,0.9999999904747511,12,3.54,0.1,6.933579,0.20943911,0.99989754,0.07820746,0.0020761297,0.5
4.528668,500000,1.0239532,0.3677656565656566,0.11775049512183486,-11.521850747263835,1.4888629862940428,0.9999999895185583,13,3.81,0.1,2.9085083,0.2999357,0.9999008,0.07458283,0.00096973847,0.5
4.491792,500000,1.0958143,0.36802626262626265,0.11752955560435441,-9.552987251620527,1.4504627874779061,0.9999999895259646,14,4.08,0.1,2.456348,0.14171287,0.99999875,0.072522,0.0007383135,0.5
4.494386,500000,1.1164707,0.3681515151515152,0.07660015653505284,-12.174410888991236,1.354121072524838,0.9999999902498549,15,4.37,0.1,4.102308,0.15054749,0.9999889,0.069819294,0.0013327067,0.5
4.503204,500000,1.0704197,0.3692666666666667,0.059590294738968375,-11.924128110147862,1.317558932290089,0.9999999900299986,16,4.63,0.1,2.903031,0.31342947,0.9999757,0.06671745,0.00075731607,0.5
4.476274,500000,1.1713752,0.3703757575757576,0.0498340474421184,-11.571130878950884,1.3297742187654276,0.9999999904767966,17,4.9,0.1,13.055149,0.008541816,1.0000287,0.06819285,0.0014760493,0.5
4.52452,500000,1.1434982,0.3702060606060606,0.05252641647099669,-12.088046251448917,1.2916455743607527,0.9999999901585651,18,5.17,0.1,5.6365914,0.16271627,0.99996233,0.06588419,0.00097190833,0.5
4.477274,500000,1.0509927,0.37018181818181817,0.08209551702637874,-10.536069865766668,1.378683314030216,0.9999999898126202,19,5.44,0.1,4.357736,0.35072798,1.0001016,0.06306852,0.00065004494,0.5
4.523896,500000,1.1840883,0.37025454545454545,0.06968731733970554,-10.201171505399232,1.3592253276837434,0.9999999900981656,20,5.7,0.1,2.5973535,0.1657024,0.9999919,0.059505206,0.00068995793,0.5
4.455198,500000,0.9955456,0.37047070707070706,0.05088124487562295,-9.870324793744969,1.3486737372440718,0.999999989788756,21,6.21,0.1,4.140909,0.11549161,1.0000222,0.05699516,0.0006575361,0.5
4.46805,500000,1.1036942,0.37118585858585856,0.027907505368249808,-9.604395919645095,1.3590716028795913,0.9999999896715764,22,7.07,0.1,2.0080688,0.3942904,0.9999623,0.055301398,0.0004456364,0.5
4.471472,500000,1.1312848,0.37163434343434343,0.005727655364208117,-9.527270224153781,1.2354361655249357,0.9999999899919974,23,7.8,0.1,14.815772,0.028634328,1.0000695,0.05530239,0.0015710163,0.5
4.465848,500000,1.0516793,0.3718888888888889,-0.02811956607511754,-12.146945340748445,1.3269738999810061,0.9999999895080017,24,8.25,0.1,2.1778715,0.49220604,0.9999927,0.053553227,0.0002583473,0.5
4.502574,500000,1.1370404,0.37093939393939396,-0.016840559116707315,-11.267723988419453,1.2087055718480928,0.9999999906964149,25,8.69,0.1,18.37247,0.052171636,1.0001514,0.05390087,0.001081346,0.5
4.485414,500000,0.9765392,0.3721050505050505,0.041372196184379983,-10.619595253571282,1.3648841759407193,0.9999999893248385,26,9.2,0.1,1.8767776,0.3181278,1.0000196,0.05153064,0.00014889934,0.5
4.395964,500000,0.9726014,0.3727171717171717,0.04925105075779486,-9.535269785805513,1.4564150839738215,0.9999999889692646,27,9.62,0.1,1.6922297,0.33834717,1.0000216,0.049103834,0.0003527353,0.5
4.497818,500000,1.1936446,0.3724161616161616,0.03916198224744917,-11.80903550169585,1.3024451990432502,0.9999999904310732,28,9.9,0.1,2.379545,0.3755526,0.99998516,0.047096804,0.00024809668,0.5
4.464776,500000,1.1038802,0.3728888888888889,0.0649130725397531,-10.599025861708641,1.3486366887514418,0.9999999901390781,29,10.21,0.1,2.3941412,0.101519786,0.999987,0.04604655,0.00017098081,0.5
4.465688,500000,1.2588851,0.37263030303030303,0.02368676235008963,-12.711843779876626,1.216431589280295,0.9999999906450443,30,10.49,0.05,7.1163583,0.19704096,0.999995,0.04599137,0.0007162,0.25
4.481402,500000,1.0947604,0.3721333333333333,0.022099444928262928,-12.04569118308823,1.3474644452277607,0.9999999900768854,31,10.77,0.05,2.5282135,0.43255624,1.0000641,0.043143764,0.0004159778,0.25
4.45094,500000,1.216136,0.3734686868686869,-0.006244716870683114,-9.594341228214466,1.2800630707991694,0.9999999900635443,32,11.05,0.05,3.2263775,0.27994654,0.99999464,0.041665632,0.0002740974,0.25
4.423514,500000,0.9858136,0.371779797979798,0.009443267642308214,-9.443849876948393,1.3165543001686584,0.9999999893388493,33,11.33,0.05,2.5650427,0.35014832,0.9999449,0.042044107,0.00031538843,0.25
4.41279,500000,1.1457834,0.3729979797979798,0.013302649374144205,-11.900125586946194,1.2917378617364523,0.9999999898605559,34,11.61,0.05,4.6672344,0.18443665,0.9999562,0.040780164,0.00057632604,0.25
4.423332,500000,1.0961608,0.3729050505050505,0.007958085593153162,-12.529773017298396,1.3478612273558623,0.9999999895812333,35,11.88,0.05,3.2124412,0.39578906,1.0000148,0.039947316,7.8244804e-05,0.25
4.484152,500000,1.1160641,0.3716060606060606,0.0001860289828611639,-11.182713640191055,1.3326060324922693,0.9999999898019627,36,12.15,0.05,2.5255475,0.43419635,1.0000384,0.03842651,0.00021825497,0.25
4.349034,500000,0.9229932,0.3730282828282828,0.03254324984987573,-9.92342798735315,1.3580375342984887,0.999999988986864,37,12.43,0.05,1.8026919,0.4354773,1.0000285,0.038452357,0.00012895252,0.25
4.480846,500000,1.0802066,0.3723090909090909,0.0017119303946857916,-11.664727473783921,1.2679905228568735,0.9999999903608231,38,12.7,0.05,4.2447157,0.06898709,1.0000063,0.036831144,0.00045711244,0.25
4.45648,500000,1.3495946,0.37306666666666666,0.0023648055135665246,-11.741936481128455,1.2080788306579087,0.9999999905645175,39,12.96,0.05,2.151528,0.30520245,0.9999761,0.036905598,0.0003557663,0.25
4.437414,500000,1.0335258,0.37255353535353536,0.003279939887479727,-11.15182210834636,1.2317029911019854,0.9999999898833778,40,13.34,0.05,2.5264769,0.23406313,0.99996513,0.035716582,0.00044142592,0.25
4.39542,500000,1.0737886,0.3726909090909091,0.01898944887272512,-14.257955842454066,1.2797087617209455,0.9999999896363172,41,13.78,0.025,4.2950335,0.39549655,1.0000201,0.03501715,0.00023969272,0.125
4.460944,500000,1.0245616,0.3734,-0.004248841527983741,-11.18582341647506,1.2436369104821314,0.9999999901352479,42,14.18,0.025,1.9026266,0.13425355,0.9999658,0.034392707,0.00016309344,0.125
4.407008,500000,0.93439597,0.3730363636363636,0.03514536990493864,-10.038682461562653,1.3818206499459684,0.9999999893448434,43,14.44,0.025,2.2865236,0.34581065,1.0000125,0.03486202,8.5087086e-05,0.125
4.470618,500000,1.098962,0.3722808080808081,0.013022409877029512,-11.44318742637957,1.2725017795853737,0.9999999902389445,44,14.85,0.025,1.9960386,0.3817372,0.9999445,0.033967808,0.0002376506,0.125
