_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
68.744832,500000,0.06935406,31.5,-0.002248687034497574,-4.627966369573067,2.63332099390812,0.9999999892063961,1,10.14,0.2,33.618538,0.008809336,1.1084639,0.8973664,0.019682106
88.77516,500000,0.22644939,31.5,-0.409956198617745,-6.8922519397425575,2.3864245148773104,0.9999999950862057,2,18.35,0.2,119.200226,0.07964844,1.0584552,0.8536174,0.01201786
86.185328,500000,0.3883695,31.5,-0.19639745123509528,-5.089098141282038,2.3213732046398396,0.9999999962038598,3,26.83,0.2,14.483524,0.07936907,1.0743183,0.8577486,0.013547168
83.665154,500000,0.48701698,31.5,-0.05442702449739187,-5.339875045336614,2.407834054764232,0.9999999966876517,4,35.56,0.2,5.927265,0.09878961,0.9910959,0.8609858,0.007654638
81.666684,500000,0.6433278,31.5,0.019442966734585773,-5.03696681154572,2.4116299625031243,0.9999999968890815,5,44.44,0.2,9.474878,0.12023156,0.9759921,0.8677497,0.0076844245
80.724276,500000,0.7520923,31.5,0.05239147050345175,-5.148053814970302,2.2738555793190303,0.9999999971894636,6,53.57,0.2,6.343963,0.112156026,1.0061467,0.8766942,0.007852781
78.695602,500000,0.78307664,31.5,0.12252694787901344,-5.227555983280762,2.3626370027929275,0.9999999972798492,7,62.76,0.2,5.7935104,0.10435942,0.95317286,0.88525295,0.008068669
76.590964,500000,0.8884483,31.5,0.19303130243134276,-5.124070542532955,2.4959310016129894,0.9999999973022046,8,72.0,0.2,5.4257383,0.12930371,0.9752819,0.89360064,0.008254127
76.10389,500000,0.9026743,31.5,0.16076673119905882,-5.0687574885873925,2.395753186308403,0.9999999973877969,9,81.19,0.2,6.856222,0.08844151,0.9921664,0.9013705,0.008655852
75.27915,500000,0.9521741,31.5,0.16094465361304683,-5.568700035495281,2.4942389145114903,0.9999999974119196,10,90.51,0.2,6.6487584,0.110157,1.0062057,0.9035529,0.007288508
73.166734,500000,0.88863516,31.5,0.21870240759123177,-5.560615144450248,2.5088731967110314,0.9999999973489351,11,99.93,0.2,7.204025,0.13493912,1.0652409,0.90744054,0.008570028
72.77731,500000,0.93896943,31.5,0.19641549447036402,-4.457873451779559,2.5104567454382747,0.9999999972994891,12,109.31,0.2,6.424182,0.106281005,1.0243678,0.90904367,0.0077175857
72.609648,500000,1.0389149,31.5,0.15977192966341047,-5.395585294227439,2.333717129769075,0.9999999974363413,13,118.72,0.2,7.169509,0.14082631,0.9525402,0.91345936,0.00778277
72.625168,500000,0.99226934,31.5,0.14257201623169696,-4.775722404214774,2.3766020380621593,0.9999999974508806,14,128.2,0.2,5.388942,0.10967198,1.0019885,0.9146578,0.00627911
71.500612,500000,1.0293313,31.5,0.1690208543589499,-5.463816583625902,2.4383255841318157,0.9999999973377507,15,137.8,0.2,7.2791905,0.033897996,0.9856768,0.91411054,0.006660651
70.857474,500000,0.9561898,31.5,0.18691596946423525,-5.008082884812116,2.4943538679565274,0.9999999972974,16,147.5,0.2,5.0355215,0.12255686,0.94764674,0.91173893,0.0069933217
70.552762,500000,0.9678474,31.5,0.16891795432979798,-5.101064752285664,2.5405277115584406,0.9999999972898155,17,157.05,0.2,6.062534,0.14857806,1.0046387,0.90474594,0.0076496727
71.277632,500000,0.96535873,31.5,0.09908821135958185,-5.2324200716392255,2.328191683991987,0.9999999973194468,18,166.52,0.2,6.835137,0.09310732,0.9150085,0.9004391,0.0069860835
70.534292,500000,0.9157106,31.5,0.14172535881252274,-5.6551279158499685,2.3984795456177195,0.9999999972642022,19,175.97,0.2,6.478545,0.11548781,0.94221926,0.8998361,0.0071898527
70.022056,500000,0.9128566,31.5,0.17466536289383502,-5.1039373135786406,2.396967974232596,0.9999999973435264,20,185.55,0.2,6.8719263,0.15413646,1.0164822,0.9006484,0.0065430887
69.968536,500000,1.0310729,31.5,0.1460291598626353,-4.537264050405431,2.359953827516766,0.9999999972866231,21,195.06,0.2,5.994195,0.122383066,0.9636371,0.89913666,0.0067830235
69.183798,500000,1.0029188,31.5,0.16822931151224177,-5.082608206980982,2.4070795412903663,0.9999999973188406,22,204.62,0.2,6.5731816,0.12144341,1.0010672,0.89752513,0.007656175
68.884856,500000,0.92378545,31.5,0.16483217320825516,-4.516642436744111,2.3856755667346357,0.9999999972665723,23,214.15,0.2,8.899101,0.08541906,1.0092739,0.89746875,0.0063485526
69.362538,500000,0.9843517,31.5,0.13257093126896982,-4.80294183645169,2.3112570221661115,0.9999999972577863,24,223.51,0.2,6.6127586,0.11650198,0.95831066,0.8994899,0.007651709
68.914212,500000,0.962069,31.5,0.15166003846244014,-5.560741917140864,2.386549382629586,0.9999999972418869,25,232.9,0.2,7.797019,0.103675544,0.9656455,0.89755213,0.0071926713
68.825082,500000,0.96352154,31.5,0.11940972452789357,-4.788775801363949,2.360814710237189,0.9999999972901008,26,242.36,0.2,6.601461,0.12930444,1.0381757,0.89928156,0.005940207
69.03128,500000,0.93891305,31.5,0.09111680450444834,-6.484600974309578,2.2733775265319602,0.999999997310211,27,251.72,0.2,5.5333977,0.1222298,0.9557848,0.899832,0.0062890863
67.805044,500000,0.96535933,31.5,0.14015618069452782,-4.945101273177433,2.3200015267609553,0.9999999972310042,28,261.16,0.1,6.7282743,0.22333623,0.99060816,0.9039453,0.0034835946
68.6362,500000,0.9155944,31.5,0.08026066917937943,-4.965202606259255,2.2720190453746896,0.9999999972490514,29,270.51,0.1,4.391411,0.24155644,0.97398025,0.90296096,0.00330822
68.448206,500000,0.8828103,31.5,0.09055135509770183,-4.9240565751112735,2.2620176133818943,0.9999999972142701,30,279.81,0.1,3.8381326,0.21953806,0.9375388,0.90134406,0.0033268176
68.714504,500000,0.9377874,31.5,0.06956670510811054,-4.538237441754835,2.1799508730610118,0.9999999973307817,31,289.12,0.1,4.325819,0.2253827,0.99770164,0.9015636,0.0033900074
67.322514,500000,0.9092861,31.5,0.1285255367503186,-5.197432468493858,2.2963195821971834,0.9999999971858466,32,298.43,0.1,3.4876444,0.17204335,0.982797,0.9060472,0.0034328208
67.893204,500000,0.95504427,31.5,0.07318069106335348,-5.993167224918935,2.225275385567816,0.9999999972708564,33,307.77,0.1,4.871169,0.26337987,1.0371556,0.9051763,0.0035167108
67.903306,500000,1.0256579,31.5,0.049847191350511716,-4.977563680526891,2.2285751677639922,0.999999997284862,34,317.01,0.1,4.4637995,0.2051854,1.0250207,0.9046702,0.0037443796
67.936798,500000,0.98993886,31.5,0.03732434642946988,-4.715238332206433,2.2743018076162245,0.9999999972525968,35,326.37,0.1,4.476324,0.22054702,1.0323702,0.9015848,0.0032103418
67.559264,500000,1.032087,31.5,0.05317999149061638,-4.6933210855405445,2.260004717620348,0.9999999971943642,36,335.61,0.1,3.9355042,0.21026288,0.9711864,0.90320414,0.0032708237
66.917552,500000,0.84487134,31.5,0.07058541059126457,-5.0938121336155096,2.264527557932753,0.9999999971656066,37,344.72,0.1,4.003889,0.24518514,0.9798865,0.90451276,0.003032286
67.372074,500000,0.960696,31.5,0.04670581798543147,-4.797422619340276,2.2967739322235925,0.9999999972239783,38,353.87,0.1,3.9654553,0.20863177,0.994428,0.90527654,0.003398626
67.183378,500000,0.929925,31.5,0.05818435326995366,-6.260094373328224,2.2415446622306625,0.9999999972106046,39,363.07,0.1,4.9182687,0.21372171,1.057634,0.90643233,0.0034359524
67.344818,500000,0.91369486,31.5,0.054911661670691815,-5.151664705376528,2.2598182872010586,0.9999999971983417,40,372.13,0.1,4.125254,0.2277531,0.9801355,0.9075118,0.003306663
67.855524,500000,0.9815171,31.5,0.03089004439546911,-5.712048357407062,2.142416530936856,0.9999999972661434,41,381.24,0.1,4.369887,0.22024225,1.0011667,0.9063567,0.0033641907
67.45012,500000,0.92910844,31.5,0.050234605897188825,-4.7512902239057,2.1860015277394518,0.9999999971879452,42,390.27,0.1,4.5458922,0.12578045,1.0367361,0.90501225,0.0036294353
66.58743,500000,0.96118516,31.5,0.0852945059108719,-4.754089101964024,2.2184237629967805,0.9999999971803476,43,399.33,0.1,4.039011,0.22921738,0.98937905,0.90898925,0.0036908037
66.682426,500000,0.9058817,31.5,0.08652664077489035,-4.556875725855785,2.235604829126314,0.999999997134714,44,408.54,0.1,4.468225,0.27189752,1.0246568,0.90756655,0.0033361868
67.15576,500000,0.8941452,31.5,0.0349504176569488,-4.735549373562979,2.257335104451439,0.999999997207927,45,417.71,0.1,5.360029,0.2403784,1.0884949,0.9069127,0.003261819
66.36487,500000,0.94095755,31.5,0.07176847538505399,-4.713794173865126,2.2338909987660727,0.9999999971729172,46,426.83,0.1,4.5998287,0.20398432,0.9663158,0.9077487,0.0034813953
66.727264,500000,0.92712694,31.5,0.04414815365848696,-5.324107870020713,2.132870316161896,0.9999999972992404,47,435.75,0.1,4.099933,0.14884922,0.9918326,0.90761185,0.0037521613
66.254018,500000,0.86899054,31.5,0.07108840508377301,-5.178884500886047,2.209884242874271,0.9999999971645973,48,443.95,0.1,4.4812703,0.22264361,0.9882162,0.9053379,0.0034166244
66.866416,500000,0.8834516,31.5,0.03291990177960395,-4.94444030737586,2.1942100783585103,0.9999999972157911,49,451.97,0.1,5.541097,0.20638528,0.9762174,0.90385634,0.0035066442
67.024418,500000,0.8718051,31.5,0.046053700076598196,-5.1839422986409245,2.2087125518204336,0.9999999972266345,50,459.63,0.1,3.3403757,0.23401731,0.9959494,0.90599835,0.0036035264
