_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
12.638274,1000000,0.28265107,7.5,-0.0012046713029824146,-7.682752562545719,2.0434407723772603,0.9999999755085748,1,5.59,0.2,81.333244,0.0876756,1.0068296,2.2349005,0.044658273
11.693342,1000000,0.67385596,7.5,0.007865877515824505,-8.216435728565658,1.7097580418340923,0.9999999852465045,2,9.81,0.2,3.438322,0.037286375,0.9869243,2.1714902,0.030175159
10.456841,1000000,0.90310925,7.5,0.15685951080172927,-8.207389295193,1.6851090730696705,0.9999999867816411,3,14.35,0.2,2.6845186,0.004570956,0.96205926,2.1511872,0.035279788
9.913426,1000000,1.0778971,7.5,0.15406762664737111,-11.42415514401588,1.5613061116267597,0.9999999883212609,4,19.24,0.2,276.13968,0.039730147,0.99939597,2.1719644,0.030900737
9.312018,1000000,1.1782334,7.5,0.21490260353566326,-9.675645159702595,1.4978834949884847,0.9999999886235462,5,23.23,0.2,19.653131,0.11128879,0.9561822,2.1442745,0.028066264
8.610502,1000000,1.181219,7.5,0.2735277034879058,-10.91521167884515,1.5637990792598837,0.9999999881718317,6,26.99,0.2,12.053202,0.12873249,1.0141356,2.144697,0.026352922
8.279773,1000000,1.2437638,7.5,0.2175199606616185,-12.54045317961899,1.4119322648160137,0.9999999891945615,7,30.7,0.2,2543.963,0.029648898,0.9608372,2.0847316,0.05137519
7.818796,1000000,1.2035009,7.5,0.27157230007938876,-9.885864630698688,1.4512368318989628,0.9999999888781701,8,582.13,0.2,738.1397,0.027115189,0.95566523,2.0347273,0.041714523
7.519368,1000000,1.1254351,7.5,0.2856316010576135,-10.090453982055545,1.4009440166752456,0.999999988825288,9,585.75,0.2,3.238967,0.026234703,0.99126697,1.9948149,0.021991841
7.359639,1000000,1.2061622,7.5,0.2443492031662556,-12.38801513196579,1.3097748163199692,0.9999999892943873,10,589.59,0.2,3.2811408,0.086178325,1.0213795,1.956668,0.0147658335
7.132106,1000000,1.2404019,7.5,0.2091760329714322,-10.069009980320217,1.2702628086494985,0.9999999890572928,11,593.89,0.2,5.821259,0.06371717,1.0052236,1.9339069,0.021359574
7.032334,1000000,1.2358321,7.5,0.16099115254749263,-10.130434918834233,1.216875482271792,0.9999999890714205,12,597.89,0.2,14.011601,0.15032153,0.96462363,1.8995539,0.02238484
6.798817,1000000,1.1692427,7.5,0.1921577948600216,-10.934860669984479,1.2883036862668686,0.9999999879165534,13,601.42,0.2,4.55148,0.111385815,1.032571,1.8928274,0.020307468
6.800527,1000000,1.145691,7.5,0.11946851770917868,-10.552640444094553,1.1778600079294885,0.9999999887833046,14,605.34,0.2,37.193043,0.018816331,0.98250604,1.8662063,0.022739427
