_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,_lr_multiplier
56.242880666666665,3000000,0.20474036,2.499923232323232,-0.9899980683201348,-7.504030750945142,1.427003869554926,0.999999998424272,1,17.27,0.2,3.6786473,0.06332905,1.0026423,1.652704,0.16497649,1
27.443834333333335,3000000,0.18260819,2.4940373737373736,0.16267550651367477,-8.956920011471688,2.4888202695676007,0.9999999973328093,2,24.26,0.2,2.471254,0.03691599,0.9994311,1.5649127,0.09094294,1
21.725265333333333,3000000,0.113135904,2.492511447811448,0.30484345078665204,-7.4375386160348365,2.3078985848619133,0.9999999972202085,3,31.23,0.2,2.8972325,0.029985167,0.9998475,1.4273151,0.06842189,1
18.774718666666665,3000000,0.12310301,2.4935340067340066,0.1662722874568945,-9.486348676405713,2.1271547280740593,0.9999999971769756,4,39.44,0.2,2.8827097,0.02068512,1.0000943,1.256313,0.071939915,1
17.245000666666666,3000000,0.13964644,2.4871895622895623,-0.09558380653381592,-8.636059953381185,1.6417126626769551,0.9999999972239361,5,46.9,0.2,3.2415152,0.0157897,1.0000087,1.0759788,0.06836972,1
16.009841333333334,3000000,0.14382075,2.4868599326599328,-0.31382867898946754,-9.184213069405406,1.3897599551121451,0.9999999971293921,6,53.19,0.2,2.8206255,0.024455484,0.99998283,0.9097155,0.04237935,1
15.177090333333334,3000000,0.17946781,2.4880047138047137,-0.5059504412424768,-10.611628236358307,1.108162354028702,0.9999999970845195,7,59.23,0.2,5.165056,0.016357644,0.9999542,0.78015715,0.035170928,1
14.846538333333333,3000000,0.1681571,2.4827158249158248,-0.7765613362931145,-10.454534777058317,0.8705507102023401,0.9999999969801334,8,65.27,0.2,8.430216,0.03615888,0.999765,0.68460584,0.03530311,1
14.751534333333334,3000000,0.13251406,2.4836107744107743,-0.9769435649659146,-10.824677169674649,0.6294177615505115,0.9999999969692609,9,71.3,0.2,6.058426,0.03933228,1.0000416,0.62009,0.018998392,1
14.592713333333334,3000000,0.15442538,2.4868377104377104,-1.2012116513045843,-10.965243209182555,0.4319449671962434,0.9999999969333191,10,77.33,0.2,10.392357,0.04934832,1.0001026,0.5716421,0.019320332,1
14.406502666666666,3000000,0.12623844,2.4808511784511786,-1.333423302147181,-11.501024889302604,0.2855707759711398,0.9999999968941077,11,83.32,0.2,4.5328417,0.061826486,0.9998924,0.52615696,0.017577969,1
14.404608,3000000,0.17030883,2.4775717171717173,-1.4656033676501532,-11.409149024216731,0.2382602603607968,0.9999999969033716,12,89.28,0.2,4.5925393,0.06969015,1.0001494,0.49768734,0.014474298,1
14.304541,3000000,0.11206554,2.4775478114478116,-1.53898366441704,-12.807226474064604,0.1620362019307765,0.999999996937102,13,95.22,0.2,4.222692,0.027989741,1.0002038,0.46674934,0.019599201,1
14.225158666666667,3000000,0.14359681,2.480031313131313,-1.7201358152432775,-13.09414550897148,-0.006231003178633367,0.9999999968282987,14,101.19,0.2,6.3293667,0.06832542,0.99978584,0.44694486,0.013089734,1
14.278154333333333,3000000,0.1137634,2.4771175084175083,-1.7226584067027846,-10.893736497123694,-0.08103981083786964,0.9999999968952072,15,107.33,0.2,6.776106,0.056836795,0.99998206,0.42680374,0.0092152795,1
14.315435,3000000,0.10219349,2.477307744107744,-1.751162327234695,-10.939207338886789,-0.1308422155110037,0.9999999968988428,16,113.34,0.2,6.862596,0.03927425,0.9998791,0.4115409,0.00899842,1
14.233681666666667,3000000,0.14755917,2.475448148148148,-1.7523862482087085,-9.961314268895778,-0.10373307666455964,0.9999999968572306,17,119.31,0.1,2.5475237,0.297943,1.0000298,0.4012096,0.0023434944,0.5
14.31811,3000000,0.12623194,2.474112121212121,-1.8174846302344878,-10.153975853829694,-0.19654516034824415,0.9999999968889025,18,125.26,0.1,2.6086547,0.22890663,0.99994135,0.3920027,0.0027703461,0.5
14.371586666666667,3000000,0.12972182,2.4759488215488217,-1.826446752643501,-11.12200546197497,-0.11750690187943597,0.9999999969736625,19,131.21,0.1,2.5595946,0.30639166,1.0000014,0.382405,0.003219815,0.5
14.252521666666667,3000000,0.107880495,2.4745383838383836,-1.809580351938841,-10.108639630834702,-0.15012666909524194,0.9999999968302498,20,137.18,0.1,2.1267111,0.17195523,1.0000463,0.37278795,0.0028611263,0.5
14.309901333333332,3000000,0.09377002,2.4751771043771043,-1.6878977523235654,-11.341093297516743,-0.10509390273826726,0.9999999969958111,21,143.12,0.1,2.7319036,0.27924412,1.0000457,0.3639586,0.0024323657,0.5
14.250957666666666,3000000,0.1545529,2.4766289562289563,-1.7052192002973359,-12.140395816841469,-0.1027131853090949,0.9999999969589474,22,149.36,0.1,4.0749826,0.23864552,1.0000906,0.35665518,0.002835017,0.5
14.305406333333334,3000000,0.08991265,2.475472053872054,-1.7013984700086207,-12.790816841514749,-0.11995616162485688,0.9999999969978945,23,155.29,0.1,3.57939,0.23992601,0.99992895,0.34907883,0.0041019493,0.5
14.277471333333333,3000000,0.10989496,2.4763511784511785,-1.7686873862853778,-10.966353182600292,-0.15764400129714073,0.9999999969226477,24,161.24,0.05,1.6980207,0.46605414,1.000007,0.34455028,0.0010560867,0.25
14.177605666666667,3000000,0.11622924,2.474644107744108,-1.7930964106325256,-11.961331970297026,-0.16526621783981987,0.9999999968130033,25,167.57,0.05,2.2525501,0.43954402,0.99998903,0.3412443,0.0006299404,0.25
14.222389333333334,3000000,0.09271653,2.473914814814815,-1.8297400142505762,-13.125932541169567,-0.11373440044779229,0.9999999968368494,26,173.9,0.05,1.9457009,0.47282457,0.99998164,0.3386942,0.00066334667,0.25
14.339007333333333,3000000,0.12051722,2.474559595959596,-1.8763466924817747,-12.056033624992699,-0.2696192054960578,0.9999999969100616,27,180.44,0.05,1.674107,0.47962075,1.000001,0.33707404,0.0005435611,0.25
14.262162666666667,3000000,0.085229024,2.4750636363636365,-1.8718115772901158,-12.318115371629965,-0.2629492993716905,0.9999999969296914,28,187.22,0.05,1.6516976,0.47974804,0.99999446,0.33097222,0.00067029183,0.25
14.178708333333333,3000000,0.12615865,2.4754205387205386,-1.922401925923512,-11.987836333295336,-0.3105697187112381,0.9999999968652388,29,193.65,0.05,2.3701787,0.4038211,1.00002,0.32607475,0.0007341352,0.25
14.148158666666667,3000000,0.11581036,2.476086531986532,-1.9177467372199768,-11.778916921320395,-0.29144638624276875,0.999999996854546,30,200.14,0.05,1.8327587,0.49918383,0.9999787,0.32065055,0.0009912463,0.25
14.19085,3000000,0.14498447,2.477227272727273,-1.962350229869591,-12.36707930785987,-0.3775041749447856,0.9999999969052573,31,207.09,0.05,1.9185482,0.4975999,0.9999984,0.31778657,0.0011306908,0.25
14.317247333333333,3000000,0.17408694,2.476990909090909,-1.922963077327601,-11.314610826402717,-0.36957718508020754,0.9999999970196779,32,214.8,0.05,2.0570843,0.4460277,1.0000168,0.31646493,0.00060919044,0.25
14.214731,3000000,0.119408645,2.47863367003367,-1.9004489270716423,-12.511459680097078,-0.25715198534682443,0.9999999969051497,33,221.27,0.05,1.8514588,0.38141784,1.0000255,0.3121145,0.0008720052,0.25
14.104971666666666,3000000,0.1516534,2.478287878787879,-1.9143217831999373,-10.992755653812223,-0.32848488561193834,0.9999999968699387,34,227.11,0.025,1.5663195,0.6252522,0.9999929,0.3091296,0.00018651014,0.125
14.125588666666667,3000000,0.11552938,2.479037037037037,-1.8784640123496428,-13.89758756840334,-0.2687358751528024,0.9999999968822009,35,233.02,0.025,1.4481508,0.60094047,1.0000116,0.3069513,0.0002681334,0.125
14.185328333333333,3000000,0.13409169,2.4794380471380473,-1.9388758911081732,-13.511412339853775,-0.2688163416984412,0.9999999968983053,36,238.88,0.025,1.5830498,0.5384878,1.0000032,0.30721346,0.0003591467,0.125
14.183164333333334,3000000,0.07375944,2.4782286195286196,-1.925731518181576,-10.962573396342636,-0.3308270099838423,0.999999996854699,37,244.76,0.025,1.6613548,0.6147853,1.0000044,0.3049507,0.00017627206,0.125
14.164698333333334,3000000,0.1335712,2.4782296296296296,-1.9895721480459536,-11.858207419677969,-0.34678464848394275,0.9999999968431534,38,250.6,0.025,1.3478968,0.65108514,0.9999902,0.30426714,0.00013991051,0.125
14.168836666666667,3000000,0.08700878,2.4785228956228957,-1.9777284022264678,-11.04125496241327,-0.30804728637900247,0.9999999968256409,39,256.44,0.025,1.5850601,0.41090524,1.0000172,0.3026284,0.00025682987,0.125
14.187327,3000000,0.1324975,2.4794030303030303,-1.8923225096483123,-13.50010686914641,-0.3406141528173209,0.9999999969134421,40,262.27,0.025,1.609713,0.5624356,0.9999963,0.3010093,0.00022203174,0.125
14.176143333333334,3000000,0.14193125,2.4813717171717173,-1.812594306143043,-11.03651773472121,-0.2619103382954836,0.9999999969797496,41,268.11,0.025,1.4500504,0.67831075,0.999998,0.29880726,0.0001998041,0.125
14.213339666666666,3000000,0.21124567,2.4820198653198653,-1.730669524407765,-11.084154853868375,-0.1593661638835933,0.9999999970451595,42,273.99,0.0125,1.3402629,0.76052904,1.0000122,0.29741457,8.153484e-05,0.0625
14.157828,3000000,0.13100491,2.4815491582491584,-1.8863671540064775,-10.023522586807175,-0.26309153874246394,0.9999999968575325,43,279.83,0.0125,1.3238032,0.73951375,1.0000079,0.29562667,7.503427e-05,0.0625
