_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
81.363704,500000,0.017598148,12.0,-0.0005089537420611897,-6.061748928897591,1.9129241729771105,0.9999999963988617,1,29.58,0.2,30.131266,0.036415637,0.9937794,1.340961,0.033034727
58.672782,500000,0.051957626,12.0,0.5432918017702392,-4.824575022772621,2.563358173829698,0.9999999964459051,2,31.53,0.2,1800.5264,0.0025156268,0.9776883,1.31883,0.06476699
57.057084,500000,0.09349705,12.0,0.438271521844168,-5.900111130062514,2.4135858130421712,0.9999999972129098,6,34.65,0.2,29.834093,0.034358516,0.948497,1.3143297,0.022911206
46.046908,500000,0.10165467,12.0,0.970577496996659,-4.751183514107568,2.954924362659419,0.9999999967570925,7,36.62,0.2,6.5552998,0.031196268,0.977317,1.2719079,0.017374238
37.012618,500000,0.108751915,12.0,1.6864996036716546,-4.7403046105494475,3.6670446394760434,0.9999999957773303,8,38.63,0.2,5.1908627,0.054565012,0.96047235,1.2312814,0.018418426
33.265928,500000,0.092923105,12.0,1.754935459304338,-3.8591141546161007,3.7164437078485295,0.9999999955823196,9,40.62,0.2,6.7412224,0.026340082,1.0382221,1.1823153,0.016859608
30.830302,500000,0.09614446,12.0,1.820452771665382,-3.8588614782499238,3.813713118958777,0.9999999950752121,10,42.61,0.2,8.981326,0.014589486,0.99393564,1.13431,0.016113756
28.544134,500000,0.07869481,12.0,1.668713090830651,-4.751080821726577,3.5101053279519103,0.999999994962942,11,44.58,0.2,6.361945,0.015371362,0.96340674,1.0915047,0.0152943265
27.00127,500000,0.07367134,12.0,1.6647402481576845,-4.908087402773929,3.5953195092135752,0.9999999945594142,12,46.56,0.2,10.272512,0.018091865,0.97772866,1.0537428,0.011634795
25.770784,500000,0.08020841,12.0,1.5256001963232915,-4.691137236742215,3.3364936486774304,0.9999999943868344,13,48.53,0.2,7.275079,0.10967371,0.9782786,1.0309289,0.018199641
25.210224,500000,0.079962,12.0,1.3112793064483448,-4.605239809478774,3.1253985759759257,0.9999999942876846,14,50.48,0.2,19.856485,0.044585396,0.9716061,0.9999475,0.018288415
24.204754,500000,0.064298384,12.0,1.202673931424288,-5.02826800510927,3.0978362286024743,0.999999994071764,15,52.46,0.2,21.801735,0.07885892,0.9846497,0.96750826,0.019307248
23.549584,500000,0.06757043,12.0,1.0424384488217353,-7.936168638414335,2.766797646118853,0.9999999940667071,16,54.45,0.2,7.641239,0.12530196,0.94853425,0.9424222,0.014152263
23.36499,500000,0.066520184,12.0,0.8621689006867446,-4.825682208062645,2.6916430355137684,0.9999999940352953,17,56.41,0.2,4.3663297,0.0572649,0.9553082,0.9111915,0.00832131
22.942636,500000,0.063933425,12.0,0.8116803997526765,-5.788275684777422,2.6234252621259144,0.9999999937409871,18,58.38,0.2,5.8656793,0.1877934,0.94196457,0.88992417,0.009774563
22.53178,500000,0.05930771,12.0,0.7438491702504513,-6.090120590019385,2.5753383627384028,0.9999999935484779,19,60.37,0.2,7.614353,0.039753605,1.004461,0.8769643,0.013028703
22.435294,500000,0.058072135,12.0,0.6170794064705575,-7.681687244417655,2.45196258989396,0.999999993557036,20,62.35,0.2,12.5393,0.038754173,1.0074623,0.8706514,0.010079505
22.424352,500000,0.06335669,12.0,0.49960702784195343,-5.540153685649407,2.3510664418144542,0.9999999935835185,21,64.32,0.2,7.044305,0.11551529,0.9617098,0.84435165,0.010184489
21.958682,500000,0.056346092,12.0,0.46333283456158403,-7.983300370531219,2.28745793712238,0.9999999933945275,22,66.29,0.2,6.387308,0.17485154,0.9719333,0.8360217,0.010596277
22.03095,500000,0.058833297,12.0,0.3840220338788951,-6.478520639100529,2.1779497292790313,0.9999999933127777,23,68.28,0.2,4.7901487,0.04341495,0.96317405,0.817533,0.008394765
21.850464,500000,0.06058268,12.0,0.3317321882676008,-6.3155564522768435,2.1235861991815423,0.9999999934298867,24,70.24,0.2,7.416653,0.082003,0.9805791,0.8060471,0.0076910653
21.774776,500000,0.057441436,12.0,0.2735330767251924,-6.776287953046964,2.003122732406847,0.9999999934388523,25,72.21,0.2,5.3904376,0.07381822,1.0060049,0.8048651,0.009431895
21.781608,500000,0.058073897,12.0,0.22607514428421466,-6.286938615316708,1.9862325129535563,0.9999999934653736,26,74.19,0.2,10.405956,0.20597933,0.9582488,0.7867454,0.007962479
21.625392,500000,0.059294675,12.0,0.22480237982581266,-5.629620712334433,2.0527982927937116,0.9999999932437962,27,76.18,0.2,5.2164354,0.24574104,1.0501406,0.79153943,0.0062407576
21.714704,500000,0.061570197,12.0,0.1421460200743919,-6.978346495999173,1.9219492072881974,0.9999999936168568,28,78.12,0.2,20.057796,0.07693319,1.001055,0.77979976,0.013799536
21.429016,500000,0.060848944,12.0,0.15702306826015783,-6.539466098195826,1.9348455604538588,0.9999999932662295,29,80.08,0.2,6.436496,0.13965872,0.97344536,0.7701489,0.0058340863
21.450314,500000,0.06058907,12.0,0.13673540422266117,-7.23551081869858,1.8932177177298772,0.9999999933369277,30,82.06,0.2,6.513765,0.115215786,1.0547835,0.77539796,0.009758033
21.369968,500000,0.061169606,12.0,0.13738840363907692,-6.574484636944756,1.8919111362560421,0.9999999931810774,31,84.03,0.2,7.7485805,0.1040349,1.0013224,0.7681995,0.009575969
