_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,_lr_multiplier
6.947456,500000,0.64337647,0.34203838383838386,-0.007222115279936522,-6.8338588007671035,1.6659041270824175,0.9999999896247901,1,0.17,0.2,15.026983,0.026564082,0.9997384,0.085938774,0.009834366,1
6.91738,500000,0.9649511,0.3416020202020202,0.026791772616473194,-6.182769035391519,1.80010773910133,0.9999999919195176,2,0.44,0.2,3.3738546,0.10640278,1.0000154,0.08484993,0.0022515655,1
6.857698,500000,1.1077675,0.3411171717171717,0.04912158713649454,-6.670185871678721,1.631604207465351,0.9999999924245672,3,0.71,0.2,6.1886806,0.06582845,0.9999875,0.084084585,0.0019484838,1
6.92488,500000,1.2919859,0.3410888888888889,0.05529518507079264,-7.228087216339834,1.5866346883031053,0.9999999929709258,4,1.0,0.2,14.849846,0.023638956,1.0000015,0.08319915,0.0038610296,1
6.855798,500000,1.2520379,0.3410707070707071,0.052592932161979355,-8.161949930295663,1.5624934849558316,0.9999999929460152,5,1.27,0.2,6.350328,0.0446877,0.99995387,0.08374278,0.003508922,1
6.860318,500000,1.1494269,0.34001818181818183,0.02104106030583409,-7.0118022920162675,1.4976455814967302,0.9999999929125075,6,1.54,0.2,6.7126613,0.14794236,0.9999153,0.08320086,0.002683273,1
6.851234,500000,1.2310356,0.3403010101010101,0.044901844209256275,-7.627810774201002,1.582441514342505,0.9999999927334631,7,1.81,0.2,8.436881,0.064264424,0.9999674,0.08670475,0.0016632921,1
6.87247,500000,1.1343322,0.34022020202020203,-0.0045480225617663276,-7.5819326174928205,1.5535026307267508,0.9999999927718501,8,2.07,0.2,7.5904093,0.1421996,1.0000796,0.086565554,0.002422971,1
6.95703,500000,1.2709773,0.3395171717171717,-0.007789639034862395,-7.035804489429363,1.467985153948029,0.9999999932564199,9,2.34,0.1,2.5445328,0.35969722,1.0000387,0.08696998,0.000800406,0.5
6.853884,500000,1.2865828,0.340430303030303,-0.007147746966332334,-7.590885347111089,1.460352903170708,0.999999993124022,10,2.8,0.1,3.341036,0.19002245,1.0000179,0.088331796,0.00062850985,0.5
6.8903,500000,1.3102078,0.3395171717171717,-0.030049129366875045,-6.606377540146593,1.5259713723927362,0.9999999928450313,11,3.71,0.1,4.4144363,0.28751364,0.99989504,0.08820124,0.00062904414,0.5
6.949808,500000,1.4565873,0.3401171717171717,-0.024581883750337315,-9.949040311465884,1.3595208828672352,0.9999999935907862,12,4.43,0.1,9.289854,0.056485735,1.0001069,0.09014358,0.002826894,0.5
6.865758,500000,1.2770735,0.34015959595959594,0.030168739973226305,-7.5764558447067545,1.5343047959262062,0.9999999930617021,13,4.91,0.1,2.9843714,0.16718583,0.9999839,0.09401766,0.0010310203,0.5
6.80356,500000,1.2565097,0.3409434343434343,0.029003364464511454,-7.614463358135281,1.5011370945601474,0.9999999931040628,14,5.35,0.1,2.290603,0.38665074,1.0000114,0.093361564,0.0005710965,0.5
6.87603,500000,1.3900156,0.3411313131313131,-0.026547808110855966,-9.244974381677611,1.4840025606092346,0.999999993309643,15,5.87,0.1,4.564597,0.28221223,0.99994814,0.093667716,0.0015419666,0.5
7.037588,500000,1.6163733,0.3413373737373737,-0.04577020325120635,-7.278605152375886,1.3629060712825187,0.9999999935477362,16,6.27,0.05,2.11023,0.39812934,0.9999778,0.09402438,0.0003691204,0.25
6.977584,500000,1.2965095,0.3414606060606061,-0.015876270654860074,-7.292884873962034,1.4905699842230438,0.9999999930985939,17,6.56,0.05,4.779948,0.33878186,1.0000782,0.093432225,0.0008504651,0.25
6.886966,500000,1.3937336,0.3415656565656566,-0.001496428339351869,-8.553320271571453,1.5524814632390842,0.9999999930204774,18,6.87,0.05,1.7187395,0.5293859,1.0001119,0.09261165,0.00058704487,0.25
6.892274,500000,1.2672981,0.3402686868686869,0.03781894085276891,-8.301440729516349,1.6281961634917197,0.9999999930059245,19,7.16,0.05,2.252178,0.4138247,1.0000583,0.093750045,0.0003557116,0.25
6.85165,500000,1.2911229,0.34024646464646463,-0.01433488688691235,-7.733387662212902,1.5883642136728435,0.9999999928476251,20,7.45,0.05,2.0127752,0.52362925,1.0000397,0.09559725,0.0004632515,0.25
6.861782,500000,1.1471009,0.3406949494949495,-0.01203598626800548,-7.0815195023990976,1.480671240551982,0.9999999929074318,21,7.72,0.05,1.6296351,0.35014525,0.99993676,0.09595006,0.00023191527,0.25
6.799504,500000,1.2405863,0.3416262626262626,-0.0019052162752894336,-9.30600152697913,1.46185034920308,0.9999999928547235,22,8.01,0.05,1.787003,0.37057123,0.9999982,0.09548281,0.0002756719,0.25
6.979632,500000,1.4445395,0.34137171717171716,-0.0030499107769567085,-8.3820231515881,1.457547015305243,0.9999999934178534,23,8.28,0.05,1.9581641,0.5032876,1.0000259,0.095708475,0.00020322468,0.25
6.858918,500000,1.3120527,0.34092323232323235,0.05186486653289428,-10.21231422168162,1.527249199389038,0.9999999932119176,24,8.55,0.05,3.5951457,0.29994604,1.0000175,0.09275511,0.0005540983,0.25
6.800112,500000,1.2078387,0.3402060606060606,0.025847564162959184,-8.484354029660167,1.5744216369135744,0.9999999929302708,25,8.83,0.05,2.7950513,0.30107832,1.0000196,0.093192205,0.00049478485,0.25
6.852918,500000,1.4108112,0.34081212121212123,0.003430890308601388,-8.246588547063567,1.4253654787579804,0.9999999933798697,26,9.1,0.05,2.8759434,0.24221398,1.0000626,0.092331484,0.000469557,0.25
