_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
273.457066,1000000,0.023385655,17.5,-0.0002631179778954128,-8.105114740529267,3.681335426302889,0.9999999949747016,1,18.69,0.2,7.1109347,0.034828946,0.9804449,1.4652437,0.032010805
245.630802,1000000,0.08162212,17.5,0.4274450044917818,-9.905458253436397,3.464432290055154,0.9999999972839868,2,27.88,0.2,6.667118,0.03277676,1.0007268,1.5427039,0.03080246
217.818445,1000000,0.17884007,17.5,1.1588282574249282,-4.129462671524931,3.703871246674597,0.9999999969691022,3,35.7,0.2,238.27498,0.014552259,0.9214423,1.6511626,0.08223683
195.373195,1000000,0.21186331,17.5,1.4775137418150681,-4.069145079887972,4.898804504931586,0.9999999971950141,4,45.16,0.2,5.641843,0.07159396,1.0782367,1.6980267,0.03461011
171.776822,1000000,0.111394845,17.5,2.204103065006502,-3.2790339198634455,4.900595061020734,0.9999999968723733,5,52.82,0.2,389.1684,0.0028732866,0.98281074,1.7385325,0.11381158
151.429072,1000000,0.14347062,17.5,2.86182158894457,-5.225022563245831,6.017538175850578,0.9999999964955745,6,62.41,0.2,31.693245,0.03523434,1.0492667,1.7886529,0.061100267
138.931913,1000000,0.17543639,17.5,2.845911050813108,-2.352801259780216,5.781462516151554,0.999999996573951,7,70.09,0.2,41.632084,0.018289449,0.9853372,1.7327422,0.08720781
120.9586,1000000,0.19117379,17.5,3.371618974095588,-2.6636141951346577,6.470059149218775,0.9999999963820151,8,80.15,0.2,5.7735415,0.053958274,0.9542807,1.7227244,0.0400453
106.111046,1000000,0.17225726,17.5,3.6880920787973044,-3.556643035442642,6.793522095337123,0.9999999962486023,9,87.52,0.2,11.38312,0.047661625,1.0166701,1.6845407,0.055270754
92.439194,1000000,0.17017296,17.5,3.744900309369221,-2.3177176095025804,6.8886020666485965,0.9999999962779392,10,100.59,0.2,12.822297,0.036725547,0.9069595,1.6922725,0.05758209
84.394561,1000000,0.14412925,17.5,3.271822868563622,-3.2531813751744116,6.05810222185435,0.9999999965170411,11,107.73,0.2,16.172497,0.033536077,0.9172667,1.6543833,0.061153173
76.352743,1000000,0.15852301,17.5,3.0972847688204186,-2.8491302180786633,6.021086687911096,0.9999999965820328,12,118.67,0.2,20.633614,0.03348752,0.9583616,1.6344274,0.061797418
72.978327,1000000,0.11975279,17.5,1.8956294192008178,-5.325773163751283,3.9944091459554807,0.9999999975958695,13,126.0,0.2,12.416791,0.060685378,0.96148056,1.5552461,0.04577269
73.319092,1000000,0.16705538,17.5,1.5395375967323748,-6.7601311680926255,3.6357014800911136,0.9999999976804302,18,138.44,0.2,10.632557,0.03731404,0.96035504,1.526012,0.042430613
74.174631,1000000,0.1813433,17.5,0.6170598131989146,-10.77229379361363,1.8766254017547421,0.9999999987973179,19,145.2,0.2,24.782892,0.01357921,0.9871544,1.4508262,0.040005144
75.931369,1000000,0.12981263,17.5,0.13324095227090493,-8.893814798468174,0.5341845151863298,0.9999999996664178,20,153.55,0.2,14.836582,2.5538861e-06,1.016376,1.5287216,0.045997266
53.799515,1000000,0.17305693,17.5,2.301295714298977,-6.4337423826620626,4.348131590970015,0.9999999971190936,21,160.28,0.2,43.21403,0.024842557,0.9727802,1.6119081,0.054840945
50.617611,1000000,0.1815115,17.5,2.5227080263978223,-4.9256324285251365,4.9158102085578355,0.9999999964403475,22,168.55,0.2,65.12681,0.0007891395,0.8883773,1.5956361,0.08302588
47.251904,1000000,0.18670173,17.5,2.3130811840104877,-6.1992133969590135,4.580638852679579,0.9999999964561548,23,175.33,0.2,16.07837,0.05137194,0.9792719,1.6445953,0.053136837
41.815704,1000000,0.17697677,17.5,2.5868142674662047,-3.6020048124120065,4.88434160060917,0.9999999959216073,24,183.55,0.2,8.236586,0.050550655,0.92083365,1.6921474,0.04243487
38.364048,1000000,0.12765096,17.5,2.5350192519567694,-3.3494523139398207,4.648097492064252,0.9999999956073518,25,190.36,0.2,34.296726,0.017417686,0.9653204,1.7196457,0.048678294
36.224709,1000000,0.18670264,17.5,2.453925472871758,-3.483899805522154,4.488367848172874,0.9999999952355823,26,198.55,0.2,8.508281,0.04677053,1.0881813,1.7094892,0.03881632
34.282687,1000000,0.13128003,17.5,2.1313797176055456,-4.467819165514139,4.167412946848937,0.9999999952095051,27,205.33,0.2,22.555592,0.010268324,0.9433462,1.710868,0.05073483
33.285048,1000000,0.119180575,17.5,1.9357033239872206,-4.323348720201555,3.9777058368441183,0.9999999949519393,28,213.4,0.2,16.514744,0.0768541,0.93127954,1.6702923,0.027754122
32.195393,1000000,0.13414785,17.5,1.7290612696422345,-4.00196388883557,3.721527865566684,0.9999999948103065,29,220.2,0.2,30.012428,0.05127912,0.99962616,1.6407166,0.039301354
