_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
33.874006,500000,0.15143694,7.5,-0.00229552145221199,-5.915524606101978,2.2211274323208583,0.9999999911848487,1,21.03,0.2,7.556602,0.14169885,0.9891501,1.8338724,0.024349203
33.442564,500000,0.42385173,7.5,0.013636760149430008,-5.255437369908986,1.9742892470490996,0.9999999946190421,2,22.28,0.2,7.231657,0.12961014,1.0002396,1.8008348,0.018852746
33.275554,500000,0.6377758,7.5,0.0373976126855764,-5.714717147308133,1.9492298145664608,0.9999999957198811,3,23.55,0.2,4.098448,0.15310647,1.0076787,1.8140165,0.01607923
33.066018,500000,0.92028224,7.5,0.03823171711819026,-5.291632389869354,1.9125566275543762,0.9999999962794086,4,24.94,0.2,5.0118184,0.15416664,1.0085325,1.8053837,0.014680254
32.310362,500000,1.0141091,7.5,0.0797154086301524,-6.058021994500343,1.9072595895133126,0.9999999964255916,5,26.21,0.2,7.88962,0.17437914,1.0364214,1.7996603,0.016659051
32.513754,500000,1.1083869,7.5,0.030385078919319564,-6.019820427850633,1.7679123044431908,0.9999999968674514,6,27.53,0.2,7.0683827,0.17333351,0.9933332,1.7639948,0.015923968
32.006702,500000,1.2818472,7.5,0.06765073855327358,-6.066710246462353,1.8211057859892463,0.9999999967642221,7,28.78,0.2,5.3678083,0.14250909,0.97906584,1.7410965,0.015689997
31.320726,500000,1.2344967,7.5,0.09608922201174555,-5.210985445651834,1.9094933881886165,0.9999999966800707,8,30.14,0.2,7.137966,0.1611877,0.99535495,1.7206106,0.01679642
31.57884,500000,1.3376241,7.5,0.046577952438650205,-5.394948681489547,1.7792322741456779,0.9999999969186821,9,31.4,0.2,7.5800195,0.1586313,1.0003245,1.7020099,0.02332307
31.513104,500000,1.2220753,7.5,0.05434232062842738,-5.3734388371116015,1.8375954795335951,0.9999999968554,10,32.65,0.2,18004.38,0.002643963,0.96384364,1.6517414,0.15422942
31.347674,500000,1.2224929,7.5,0.10269880940283928,-6.40761944066698,1.8429936798734365,0.999999996955676,11,33.91,0.2,3.3000536,0.15320882,1.008623,1.6350086,0.0154515095
31.15575,500000,1.2617263,7.5,0.11971683652109723,-6.0349392341948,1.8491599964531025,0.9999999968425666,12,35.25,0.2,17.262335,0.1109048,1.0301921,1.6239004,0.029310774
30.941592,500000,1.2434206,7.5,0.10483977578566782,-6.119774531691365,1.8641216615128928,0.9999999968703237,13,36.62,0.2,3.6606922,0.21839644,0.9553114,1.6108667,0.01330112
30.88942,500000,1.2477683,7.5,0.12661982307639902,-6.383432993562321,1.9143724705716685,0.9999999968196159,14,37.9,0.2,56.313126,0.034362372,0.931782,1.5598117,0.040748164
