_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL
93.055941,1000000,0.09195031,24.0,6.460131622422665e-05,-5.404286022027607,3.1893243994578553,0.999999990144887,1,14.25,0.2,8.362017,0.12056779,1.0209937,3.5795546,0.059927095
91.679406,1000000,0.27578953,24.0,0.023861755121115484,-6.634285387346065,2.550190999898605,0.999999994318548,2,27.2,0.2,12.961076,0.17204987,1.0401685,3.5402915,0.044523798
90.731512,1000000,0.42573562,24.0,0.0078485606436452,-5.846827683638053,2.4848461741103023,0.9999999956043011,3,40.93,0.2,4.119582,0.09803092,1.0368397,3.4982786,0.048632074
90.144039,1000000,0.59565043,24.0,0.042766439422042085,-5.430844409012342,2.533852577412459,0.9999999961990045,4,54.26,0.2,4.1164804,0.15798241,0.9831895,3.4581628,0.039635975
88.579831,1000000,0.7253785,24.0,0.07191140445864674,-5.503055750283809,2.565959892285283,0.9999999966377702,5,67.21,0.2,4.1415057,0.07032139,0.9621918,3.3943713,0.049051516
87.451008,1000000,0.8152469,24.0,0.1174614790648626,-5.017525605626795,2.6696342478440815,0.9999999967953357,6,79.51,0.2,5.6802053,0.19253728,1.0626551,3.3680594,0.047023788
86.603693,1000000,0.9023694,24.0,0.11565407899712055,-4.913781776100879,2.5064753499717627,0.9999999969249848,7,92.42,0.2,5.3443923,0.20015149,1.0129403,3.3314357,0.042498473
86.245108,1000000,1.0395753,24.0,0.0947881346303033,-5.659900012537267,2.4160737444449216,0.9999999971154203,8,104.9,0.2,10.76923,0.160463,0.9816902,3.2627819,0.043650836
85.140166,1000000,0.988973,24.0,0.09488957146964189,-5.269859215021504,2.5648715924327803,0.9999999971040126,9,117.69,0.2,4.294279,0.17970459,1.0350664,3.2176318,0.042141438
84.267338,1000000,0.96015376,24.0,0.10977042869427377,-6.521986061686488,2.5193413140288663,0.9999999971169572,10,130.61,0.2,4.696736,0.13809906,1.0328256,3.1868882,0.037444014
82.944434,1000000,0.99328107,24.0,0.1460275253002801,-5.2941819551299165,2.518170835950507,0.9999999971336097,11,144.01,0.2,4.4631248,0.105314724,0.9956055,3.1465757,0.039808605
82.382533,1000000,1.0229435,24.0,0.10646218325207012,-4.968129440940813,2.786907218225646,0.9999999972031213,12,157.66,0.2,6.036617,0.15411396,1.018226,3.093578,0.03866679
81.524202,1000000,0.9739807,24.0,0.1393567209972924,-5.400860042514645,2.540734708481053,0.9999999971959417,13,170.48,0.2,4.209248,0.1493788,0.9855498,3.0264122,0.035573173
80.130349,1000000,0.91867745,24.0,0.20308575862380043,-5.526250981230376,2.481378113726644,0.9999999971522014,14,182.31,0.2,3.7357545,0.1054681,0.96317846,2.9547822,0.034503054
78.897946,1000000,0.93200004,24.0,0.25891430404799554,-5.988004603578939,2.7275135203489183,0.9999999970440198,15,193.96,0.2,4.144115,0.1370601,1.0381995,2.8783205,0.034643695
