_AverageReward,Steps,ValFuncLoss,_mean_act,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,_lr_multiplier
20.708926,500000,0.42570603,0.497010101010101,-0.007956282759331577,-9.043665468816828,1.5341457873630178,0.9999999974314115,1,0.29,0.2,1.587466,0.49658063,0.9999316,0.65657014,0.040453408,1
11.898804,500000,0.20835625,0.5009131313131313,1.0152034414367366,-8.899856442140134,2.9873411696643357,0.9999999960891863,2,0.53,0.2,1.6731544,0.32214022,0.99966556,0.6080822,0.031889297,1
10.051816,500000,0.15590449,0.5019595959595959,1.2111079285337432,-7.8559690748720845,2.919201809789269,0.9999999954277404,3,0.82,0.2,1.6886431,0.3128818,1.0002146,0.54765564,0.026194332,1
9.24361,500000,0.15190963,0.5004424242424242,1.1377460550900067,-11.585033849658156,2.5904261543580276,0.9999999953091938,4,1.06,0.2,2.43869,0.27411413,1.0000951,0.51034254,0.011757442,1
8.845714,500000,0.122146614,0.5003070707070707,1.040224265520664,-8.643078565970162,2.604606395772997,0.9999999950105475,5,1.31,0.2,2.432538,0.32048824,0.9998969,0.48326716,0.010103312,1
8.736952,500000,0.14673264,0.5004707070707071,0.8718696966282434,-13.097849620604032,2.3661824485861387,0.9999999951779373,6,1.55,0.2,2.3193774,0.27625418,1.0004714,0.45150203,0.011481288,1
8.59923,500000,0.14235441,0.5031494949494949,0.7404462286090119,-8.938625907728472,2.124901220383716,0.9999999952538227,7,1.79,0.2,2.1536796,0.40023944,1.0000899,0.426519,0.004595419,1
8.440418,500000,0.13635059,0.5035030303030303,0.6573809431986304,-12.2783266515859,2.0740731311658265,0.9999999952865254,8,2.03,0.2,2.3466947,0.31046483,0.9998984,0.3970215,0.004247735,1
8.53869,500000,0.15565835,0.5028929292929293,0.5158226538889314,-10.11349428057178,1.9175246114892284,0.9999999954569821,9,2.27,0.2,2.437371,0.2726641,1.0000513,0.37919497,0.0057568233,1
8.448808,500000,0.15279368,0.5040565656565656,0.4598918507636556,-6.520108120299568,1.8100454880458663,0.9999999953449447,10,2.55,0.2,2.234217,0.09723833,0.9999834,0.34895998,0.004275975,1
8.352118,500000,0.14810124,0.5026464646464647,0.4102679445197619,-8.052109952727434,1.7660966488571637,0.9999999953693277,11,2.79,0.2,7.5116663,0.24288082,0.99995863,0.34415329,0.005163453,1
8.255382,500000,0.13832943,0.5030565656565656,0.34463741107167645,-12.142947257973288,1.6327646315631268,0.9999999956210346,12,3.02,0.2,9.458573,0.18008937,1.000437,0.33439952,0.0067416495,1
8.3901,500000,0.1540308,0.5033757575757576,0.28905165376458636,-14.25863981124855,1.6613313235062037,0.9999999954459143,13,3.26,0.2,8.507383,0.030842356,0.9997288,0.32853016,0.0058370004,1
8.289224,500000,0.1455769,0.5037313131313131,0.26734817606586847,-8.106892005017968,1.6468741700614986,0.9999999951913712,14,3.57,0.2,6.1353106,0.09944071,0.99983746,0.31486225,0.0040521496,1
8.228614,500000,0.1366177,0.5025979797979798,0.2714735605856304,-14.951818560604508,1.650037432926485,0.9999999952486265,15,3.98,0.2,4.221165,0.19272345,1.0001916,0.30610034,0.0073764184,1
8.06172,500000,0.13094847,0.5034949494949494,0.3207349765571165,-10.516236087065854,1.6899076740478503,0.9999999948537404,16,4.29,0.2,2.5834448,0.3712028,1.0000246,0.3031137,0.006159191,1
8.066506,500000,0.12887546,0.5026343434343434,0.27735651748007656,-15.588448320654447,1.5124319684816037,0.9999999953571128,17,4.53,0.2,4.468798,0.21298362,0.99992114,0.2985309,0.0031801867,1
8.188026,500000,0.1414274,0.5037575757575757,0.24645624260067084,-10.79199855790836,1.652427272217897,0.9999999951451124,18,4.77,0.2,5.6392803,0.12270433,0.9999992,0.29323044,0.0068679485,1
8.19417,500000,0.13912287,0.5029070707070707,0.20432256063935464,-9.877201521300483,1.5627118276115832,0.9999999952392953,19,5.01,0.2,6.2304554,0.16999143,0.9997136,0.29353756,0.006329873,1
8.143424,500000,0.13726836,0.5014848484848485,0.20174634976412129,-12.540630164395633,1.517399551281395,0.9999999953814782,20,5.24,0.2,4.5815015,0.065748475,1.0002658,0.29015195,0.0065177674,1
8.059314,500000,0.12925251,0.5004020202020202,0.20975068113610035,-14.938247532230351,1.6166777139980633,0.9999999950899517,21,5.48,0.1,1.8258555,0.34437653,0.99994874,0.28499615,0.0012143173,0.5
